btc, -3.77%, 56018.59, 1.86, 9, 20.0, 13, 7, 1, 202104081331, negatif
eth, -7.37%, 1968.03, 2.44, 19, 99.0, 44, 18, 2, 202104081331, negatif
uni, -9.68%, 28.14, 3.6, 11, 29.0, 36, 10, 8, 202104081331, negatif
link, -8.97%, 30.65, 14.0, 7, 14.0, 14, 1, 10, 202104081331, negatif
doge, -3.97%, 0.058664, 4.83, 7, 78.0, 29, 6, 19, 202104081331, negatif
sol, 7.54%, 26.06, 2.56, 7, 38.0, 23, 9, 20, 202104081331, positif
cro, -11.05%, 0.184872, 2.67, 7, 11.0, 16, 6, 24, 202104081331, negatif
dai, 0.07%, 1.00, 0.48, 10, 14.0, 10, 21, 40, 202104081331, positif
comp, -7.78%, 454.30, 2.06, 13, 43.0, 37, 18, 47, 202104081331, negatif
ust, -0.50%, 0.995, 1.88, 22, 114.0, 77, 41, 64, 202104081331, negatif
ont, -7.09%, 1.74, 2.0, 13, 193.0, 42, 21, 72, 202104081331, negatif
one, 4.89%, 0.149004, 1.91, 17, 153.0, 44, 23, 73, 202104081331, positif
ren, -13.08%, 0.9774, 1.46, 20, 141.0, 38, 26, 93, 202104081331, negatif
win, -32.61%, 0.001537, 4.91, 10, 10.0, 54, 11, 127, 202104081331, negatif
kin, -24.11%, 0.000298, 3.39, 19, 540.0, 61, 18, 131, 202104081331, negatif
ant, -15.75%, 11.08, 1.36, 14, 67.0, 38, 28, 134, 202104081331, negatif
fun, -16.08%, 0.039772, 3.54, 13, 67.0, 46, 13, 138, 202104081331, negatif
tel, -7.27%, 0.006835, 2.45, 8, 43.0, 27, 11, 147, 202104081331, negatif
bal, -13.93%, 50.11, 1.06, 11, 51.0, 18, 17, 149, 202104081331, negatif
ark, -10.58%, 2.05, 1.18, 27, 178.0, 60, 51, 178, 202104081331, negatif
anc, 1.75%, 5.02, 2.82, 36, 231.0, 93, 33, 180, 202104081331, positif
ray, -7.36%, 8.84, 4.33, 6, 9.0, 13, 3, 194, 202104081331, negatif
spi, -9.01%, 211.10, 0.5, 6, 4.0, 6, 12, 209, 202104081331, negatif
vid, 17.77%, 0.947672, 3.75, 7, 10.0, 30, 8, 251, 202104081331, positif
key, -15.01%, 0.021191, 3.25, 8, 55.0, 26, 8, 313, 202104081331, negatif
loc, -3.36%, 6.19, 2.86, 12, 31.0, 40, 14, 317, 202104081331, negatif
ring, -13.06%, 0.192028, 1.82, 9, 28.0, 20, 11, 323, 202104081331, negatif
ast, -19.11%, 0.435, 1.96, 13, 177.0, 45, 23, 371, 202104081331, negatif
tru, -7.31%, 0.4324, 1.24, 10, 20.0, 36, 29, 381, 202104081331, negatif
pro, -7.73%, 0.725885, 1.7, 26, 62.0, 75, 44, 400, 202104081331, negatif
any, -9.64%, 2.53, 1.43, 17, 161.0, 43, 30, 409, 202104081331, negatif
ost, -11.71%, 0.043693, 1.35, 11, 27.0, 27, 20, 449, 202104081331, negatif
pay, -2.04%, 0.1585, 1.71, 9, 99.0, 29, 17, 451, 202104081331, negatif
for, -10.73%, 0.072854, 2.29, 46, 1186.0, 128, 56, 455, 202104081331, negatif
new, -8.10%, 0.001282, 3.06, 30, 40.0, 107, 35, 470, 202104081331, negatif
block, -2.08%, 3.24, 3.25, 9, 26.0, 26, 8, 481, 202104081331, negatif
ach, -8.82%, 0.014032, 1.36, 12, 54.0, 30, 22, 489, 202104081331, negatif
act, -10.18%, 0.02231, 1.89, 8, 51.0, 34, 18, 495, 202104081331, negatif
man, 7.03%, 0.099462, 1.39, 15, 161.0, 39, 28, 499, 202104081331, positif
