btc, -3.77%, 56018.59, 1.57, 17, 101.0, 55, 35, 1, 202104082043, negatif
eth, -7.37%, 1968.03, 2.0, 22, 70.0, 52, 26, 2, 202104082043, negatif
uni, -9.68%, 28.14, 3.6, 20, 274.0, 108, 30, 8, 202104082043, negatif
sol, 7.54%, 26.06, 1.6, 10, 139.0, 24, 15, 20, 202104082043, positif
cro, -11.05%, 0.184872, 2.55, 9, 64.0, 28, 11, 24, 202104082043, negatif
cake, -2.81%, 17.03, 1.53, 6, 503.0, 23, 15, 44, 202104082043, negatif
comp, -7.78%, 454.30, 2.6, 12, 92.0, 26, 10, 47, 202104082043, negatif
etc, 1.79%, 18.69, 1.93, 7, 833.0, 27, 14, 52, 202104082043, positif
cel, 12.47%, 7.49, 1.55, 6, 132.0, 17, 11, 61, 202104082043, positif
ust, -0.50%, 0.995, 2.27, 20, 322.0, 75, 33, 64, 202104082043, negatif
ont, -7.09%, 1.74, 1.38, 9, 69.0, 22, 16, 72, 202104082043, negatif
one, 4.89%, 0.149004, 2.78, 23, 711.0, 64, 23, 73, 202104082043, positif
ren, -13.08%, 0.9774, 2.07, 19, 202.0, 60, 29, 93, 202104082043, negatif
win, -32.61%, 0.001537, 4.17, 15, 188.0, 75, 18, 127, 202104082043, negatif
kin, -24.11%, 0.000298, 3.18, 9, 40.0, 35, 11, 131, 202104082043, negatif
rep, -7.18%, 40.43, 3.07, 10, 161.0, 43, 14, 133, 202104082043, negatif
ant, -15.75%, 11.08, 2.0, 25, 355.0, 86, 43, 134, 202104082043, negatif
tel, -7.27%, 0.006835, 2.18, 8, 76.0, 24, 11, 147, 202104082043, negatif
wan, -12.14%, 1.69, 2.07, 8, 79.0, 31, 15, 170, 202104082043, negatif
ark, -10.58%, 2.05, 1.96, 27, 998.0, 102, 52, 178, 202104082043, negatif
anc, 1.75%, 5.02, 2.03, 46, 1227.0, 130, 64, 180, 202104082043, positif
lon, -8.29%, 6.57, 7.5, 6, 99.0, 30, 4, 246, 202104082043, negatif
dia, -5.05%, 4.44, 2.0, 7, 22.0, 12, 6, 271, 202104082043, negatif
key, -15.01%, 0.021191, 1.5, 7, 9.0, 12, 8, 313, 202104082043, negatif
loc, -3.36%, 6.19, 2.14, 15, 167.0, 30, 14, 317, 202104082043, negatif
ring, -13.06%, 0.192028, 3.29, 9, 551.0, 23, 7, 323, 202104082043, negatif
meme, -5.32%, 2440.00, 3.33, 8, 99.0, 30, 9, 359, 202104082043, negatif
ast, -19.11%, 0.435, 2.96, 21, 313.0, 68, 23, 371, 202104082043, negatif
tru, -7.31%, 0.4324, 1.65, 8, 97.0, 28, 17, 381, 202104082043, negatif
pro, -7.73%, 0.725885, 2.41, 46, 1739.0, 164, 68, 400, 202104082043, negatif
any, -9.64%, 2.53, 1.52, 16, 133.0, 41, 27, 409, 202104082043, negatif
game, -8.04%, 0.32766, 1.89, 10, 162.0, 34, 18, 412, 202104082043, negatif
sha, -9.75%, 0.012896, 2.4, 7, 21.0, 12, 5, 431, 202104082043, negatif
ost, -11.71%, 0.043693, 2.93, 13, 1062.0, 44, 15, 449, 202104082043, negatif
pay, -2.04%, 0.1585, 2.88, 10, 196.0, 23, 8, 451, 202104082043, negatif
for, -10.73%, 0.072854, 1.74, 61, 820.0, 165, 95, 455, 202104082043, negatif
new, -8.10%, 0.001282, 2.94, 30, 354.0, 103, 35, 470, 202104082043, negatif
hit, -30.93%, 0.000407, 1.25, 6, 19.0, 10, 8, 477, 202104082043, negatif
block, -2.08%, 3.24, 2.14, 14, 164.0, 30, 14, 481, 202104082043, negatif
ach, -8.82%, 0.014032, 7.0, 10, 92.0, 28, 4, 489, 202104082043, negatif
act, -10.18%, 0.02231, 1.6, 10, 87.0, 24, 15, 495, 202104082043, negatif
man, 7.03%, 0.099462, 2.2, 12, 133.0, 44, 20, 499, 202104082043, positif
