btc, 0.87%, 58984.29, 1.52, 20, 90.0, 50, 33, 1, 202104011601, positif
eth, 6.23%, 1936.51, 1.51, 38, 1255.0, 86, 57, 2, 202104011601, positif
bnb, 4.97%, 320.49, 1.67, 17, 126.0, 40, 24, 3, 202104011601, positif
ada, -0.24%, 1.19, 6.29, 14, 39.0, 44, 7, 5, 202104011601, negatif
dot, 4.22%, 38.21, 12.0, 8, 65.0, 24, 2, 6, 202104011601, positif
uni, 4.53%, 29.29, 3.09, 18, 224.0, 68, 22, 8, 202104011601, positif
fil, 40.01%, 233.93, 1.25, 9, 199.0, 10, 8, 9, 202104011601, positif
ltc, 1.95%, 196.76, 1.71, 11, 73.0, 24, 14, 10, 202104011601, positif
doge, 15.31%, 0.061343, 3.25, 14, 62.0, 52, 16, 18, 202104011601, positif
cro, 2.01%, 0.211151, 4.18, 11, 135.0, 46, 11, 22, 202104011601, positif
sol, -1.85%, 19.24, 2.25, 11, 85.0, 27, 12, 24, 202104011601, negatif
iot, 6.70%, 1.58, 1.0, 6, 36.0, 7, 7, 28, 202104011601, positif
dai, -0.04%, 1.00, 0.72, 18, 167.0, 36, 50, 40, 202104011601, negatif
comp, 13.65%, 448.68, 2.12, 24, 187.0, 89, 42, 50, 202104011601, positif
one, -2.90%, 0.181096, 2.37, 45, 362.0, 154, 65, 65, 202104011601, negatif
ust, 0.00%, 0.999, 2.34, 33, 206.0, 143, 61, 66, 202104011601, negatif
etc, 5.32%, 13.96, 1.43, 8, 27.0, 20, 14, 69, 202104011601, positif
ont, 15.56%, 1.81, 2.27, 27, 623.0, 91, 40, 72, 202104011601, positif
uma, 3.88%, 24.24, 2.21, 6, 16.0, 31, 14, 73, 202104011601, positif
dent, -1.98%, 0.012956, 1.1, 8, 323.0, 22, 20, 79, 202104011601, negatif
ren, 5.17%, 1.07, 1.51, 39, 215.0, 115, 76, 87, 202104011601, positif
kin, 31.33%, 0.000296, 1.98, 35, 164.0, 111, 56, 132, 202104011601, positif
rep, -0.76%, 39.93, 2.08, 15, 72.0, 52, 25, 137, 202104011601, negatif
ant, -8.09%, 10.63, 2.21, 29, 188.0, 95, 43, 140, 202104011601, negatif
fun, 0.15%, 0.040454, 2.0, 20, 582.0, 74, 37, 142, 202104011601, positif
tel, 2.32%, 0.008017, 1.62, 8, 141.0, 21, 13, 143, 202104011601, positif
bal, 0.73%, 55.91, 0.9, 21, 183.0, 38, 42, 146, 202104011601, positif
ark, -14.58%, 2.77, 1.33, 43, 717.0, 104, 78, 154, 202104011601, negatif
wan, 2.20%, 1.87, 2.53, 7, 33.0, 38, 15, 164, 202104011601, positif
trac, 6.16%, 0.809637, 4.33, 9, 70.0, 39, 9, 171, 202104011601, positif
anc, -2.73%, 4.54, 2.13, 84, 1983.0, 215, 101, 209, 202104011601, negatif
sys, -7.82%, 0.349703, 1.69, 11, 524.0, 27, 16, 211, 202104011601, negatif
win, 31.43%, 0.000594, 3.82, 27, 144.0, 126, 33, 224, 202104011601, positif
lon, -2.09%, 7.93, 4.0, 12, 58.0, 44, 11, 227, 202104011601, negatif
vid, -4.24%, 0.891856, 3.08, 13, 395.0, 37, 12, 267, 202104011601, negatif
dia, 17.46%, 4.48, 1.07, 9, 493.0, 16, 15, 274, 202104011601, positif
loc, 2.78%, 6.57, 3.17, 46, 832.0, 130, 41, 309, 202104011601, positif
key, 0.01%, 0.021514, 2.2, 11, 68.0, 22, 10, 312, 202104011601, positif
ring, -5.76%, 0.191987, 1.69, 14, 92.0, 27, 16, 319, 202104011601, negatif
ast, -7.78%, 0.57, 1.73, 23, 122.0, 83, 48, 325, 202104011601, negatif
tru, -0.04%, 0.5116, 1.33, 7, 87.0, 16, 12, 350, 202104011601, negatif
game, 4.54%, 0.402838, 1.57, 10, 37.0, 36, 23, 382, 202104011601, positif
pro, 15.73%, 0.788857, 2.04, 70, 1044.0, 222, 109, 387, 202104011601, positif
any, -3.07%, 2.84, 2.14, 17, 567.0, 62, 29, 389, 202104011601, negatif
pai, 6.04%, 0.033932, 3.67, 8, 8.0, 33, 9, 392, 202104011601, positif
for, 6.90%, 0.096153, 2.12, 117, 1548.0, 345, 163, 410, 202104011601, positif
met, 7.63%, 3.02, 1.45, 10, 775.0, 16, 11, 437, 202104011601, positif
polk, 8.12%, 2.42, 2.18, 6, 56.0, 24, 11, 441, 202104011601, positif
sha, 9.54%, 0.010602, 3.56, 11, 117.0, 32, 9, 443, 202104011601, positif
ost, 3.88%, 0.04189, 1.47, 28, 134.0, 88, 60, 444, 202104011601, positif
pay, -2.67%, 0.1456, 1.8, 28, 167.0, 83, 46, 449, 202104011601, negatif
block, -5.57%, 3.39, 2.94, 35, 650.0, 94, 32, 463, 202104011601, negatif
new, 14.98%, 0.00119, 3.14, 42, 330.0, 179, 57, 470, 202104011601, positif
man, -0.83%, 0.105746, 1.52, 29, 200.0, 91, 60, 478, 202104011601, negatif
act, 7.01%, 0.020572, 3.25, 33, 242.0, 130, 40, 487, 202104011601, positif
trade, -6.97%, 0.681, 5.67, 6, 38.0, 17, 3, 489, 202104011601, negatif
ach, -2.88%, 0.012123, 1.4, 18, 99.0, 60, 43, 490, 202104011601, negatif
hot, -2.73%, 0.026558, 3.0, 10, 39.0, 36, 12, 494, 202104011601, negatif
