btc, -3.77%, 56018.59, 1.32, 13, 190.0, 37, 28, 1, 202104082145, negatif
eth, -7.37%, 1968.03, 2.12, 23, 874.0, 55, 26, 2, 202104082145, negatif
uni, -9.68%, 28.14, 2.89, 12, 70.0, 52, 18, 8, 202104082145, negatif
sol, 7.54%, 26.06, 2.43, 6, 42.0, 17, 7, 20, 202104082145, positif
cro, -11.05%, 0.184872, 2.67, 8, 72.0, 24, 9, 24, 202104082145, negatif
algo, -8.15%, 1.28, 1.6, 6, 19.0, 16, 10, 39, 202104082145, negatif
dai, 0.07%, 1.00, 0.71, 13, 96.0, 27, 38, 40, 202104082145, positif
comp, -7.78%, 454.30, 1.34, 16, 164.0, 39, 29, 47, 202104082145, negatif
ust, -0.50%, 0.995, 1.62, 18, 70.0, 55, 34, 64, 202104082145, negatif
ont, -7.09%, 1.74, 2.56, 12, 126.0, 41, 16, 72, 202104082145, negatif
one, 4.89%, 0.149004, 2.2, 27, 743.0, 66, 30, 73, 202104082145, positif
ren, -13.08%, 0.9774, 1.93, 15, 52.0, 52, 27, 93, 202104082145, negatif
win, -32.61%, 0.001537, 3.26, 12, 91.0, 62, 19, 127, 202104082145, negatif
kin, -24.11%, 0.000298, 2.6, 17, 229.0, 52, 20, 131, 202104082145, negatif
rep, -7.18%, 40.43, 2.57, 10, 92.0, 36, 14, 133, 202104082145, negatif
ant, -15.75%, 11.08, 1.36, 17, 102.0, 45, 33, 134, 202104082145, negatif
fun, -16.08%, 0.039772, 1.87, 9, 30.0, 28, 15, 138, 202104082145, negatif
tel, -7.27%, 0.006835, 3.5, 7, 34.0, 21, 6, 147, 202104082145, negatif
bal, -13.93%, 50.11, 1.21, 11, 252.0, 29, 24, 149, 202104082145, negatif
ark, -10.58%, 2.05, 1.41, 26, 109.0, 79, 56, 178, 202104082145, negatif
anc, 1.75%, 5.02, 1.94, 55, 1483.0, 124, 64, 180, 202104082145, positif
sys, -4.09%, 0.362428, 2.6, 7, 164.0, 26, 10, 202, 202104082145, negatif
lon, -8.29%, 6.57, 10.5, 6, 69.0, 21, 2, 246, 202104082145, negatif
vid, 17.77%, 0.947672, 1.93, 8, 24.0, 27, 14, 251, 202104082145, positif
dia, -5.05%, 4.44, 2.6, 8, 102.0, 13, 5, 271, 202104082145, negatif
key, -15.01%, 0.021191, 2.57, 10, 159.0, 18, 7, 313, 202104082145, negatif
loc, -3.36%, 6.19, 2.35, 17, 100.0, 40, 17, 317, 202104082145, negatif
ring, -13.06%, 0.192028, 5.6, 7, 16.0, 28, 5, 323, 202104082145, negatif
ast, -19.11%, 0.435, 2.0, 18, 160.0, 50, 25, 371, 202104082145, negatif
pai, -13.22%, 0.04074, 2.18, 7, 20.0, 24, 11, 378, 202104082145, negatif
tru, -7.31%, 0.4324, 1.38, 7, 38.0, 18, 13, 381, 202104082145, negatif
pro, -7.73%, 0.725885, 1.66, 44, 213.0, 116, 70, 400, 202104082145, negatif
any, -9.64%, 2.53, 1.5, 20, 106.0, 54, 36, 409, 202104082145, negatif
game, -8.04%, 0.32766, 2.64, 7, 134.0, 29, 11, 412, 202104082145, negatif
sha, -9.75%, 0.012896, 2.33, 7, 18.0, 21, 9, 431, 202104082145, negatif
met, -0.84%, 3.25, 1.08, 7, 93.0, 13, 12, 437, 202104082145, negatif
ost, -11.71%, 0.043693, 1.74, 12, 31.0, 33, 19, 449, 202104082145, negatif
pay, -2.04%, 0.1585, 1.59, 11, 69.0, 27, 17, 451, 202104082145, negatif
for, -10.73%, 0.072854, 1.75, 64, 405.0, 168, 96, 455, 202104082145, negatif
new, -8.10%, 0.001282, 3.54, 38, 792.0, 145, 41, 470, 202104082145, negatif
block, -2.08%, 3.24, 2.35, 16, 100.0, 40, 17, 481, 202104082145, negatif
ach, -8.82%, 0.014032, 2.05, 17, 160.0, 45, 22, 489, 202104082145, negatif
act, -10.18%, 0.02231, 2.3, 8, 205.0, 23, 10, 495, 202104082145, negatif
man, 7.03%, 0.099462, 2.91, 16, 123.0, 64, 22, 499, 202104082145, positif
