btc, 5.27%, 58953.81, 1.34, 19, 143.0, 39, 29, 1, 202103301721, positif
eth, 7.37%, 1841.46, 1.9, 34, 238.0, 78, 41, 2, 202103301721, positif
bnb, 10.39%, 304.50, 1.75, 8, 23.0, 14, 8, 3, 202103301721, positif
ada, 1.67%, 1.22, 4.0, 14, 492.0, 40, 10, 5, 202103301721, positif
dot, 4.03%, 34.07, 5.75, 6, 20.0, 23, 4, 6, 202103301721, positif
xrp, 2.31%, 0.56596, 1.36, 6, 381.0, 19, 14, 7, 202103301721, positif
uni, 0.61%, 28.70, 3.77, 30, 261.0, 117, 31, 8, 202103301721, positif
ltc, 6.81%, 197.57, 1.47, 11, 158.0, 28, 19, 9, 202103301721, positif
usdc, -0.01%, 0.9998, 2.7, 10, 71.0, 27, 10, 12, 202103301721, negatif
fil, 1.79%, 134.31, 1.28, 13, 395.0, 23, 18, 16, 202103301721, positif
doge, 1.79%, 0.055315, 2.75, 6, 18.0, 22, 8, 18, 202103301721, positif
cro, 8.60%, 0.217813, 2.95, 16, 674.0, 56, 19, 21, 202103301721, positif
sol, 14.07%, 19.88, 2.4, 10, 448.0, 24, 10, 22, 202103301721, positif
dai, -0.02%, 1.00, 0.59, 12, 537.0, 19, 32, 40, 202103301721, negatif
comp, 10.57%, 405.82, 2.09, 27, 1861.0, 73, 35, 59, 202103301721, positif
one, 11.38%, 0.192745, 2.58, 54, 1337.0, 160, 62, 62, 202103301721, positif
ust, 0.00%, 1.00, 2.24, 31, 479.0, 112, 50, 68, 202103301721, negatif
etc, 7.98%, 12.90, 1.22, 7, 112.0, 11, 9, 71, 202103301721, positif
ont, 2.45%, 1.62, 2.72, 23, 191.0, 87, 32, 77, 202103301721, positif
ren, 10.39%, 1.08, 1.71, 43, 739.0, 113, 66, 87, 202103301721, positif
rep, 21.61%, 44.14, 1.62, 15, 298.0, 52, 32, 128, 202103301721, positif
ant, 19.33%, 11.72, 1.33, 36, 956.0, 81, 61, 134, 202103301721, positif
fun, 15.98%, 0.04134, 2.87, 20, 1048.0, 86, 30, 140, 202103301721, positif
ark, 78.51%, 3.42, 1.52, 49, 855.0, 140, 92, 144, 202103301721, positif
bal, 8.64%, 56.61, 1.41, 15, 536.0, 41, 29, 146, 202103301721, positif
tel, 11.97%, 0.007182, 1.38, 9, 581.0, 22, 16, 151, 202103301721, positif
kin, 18.04%, 0.000229, 2.15, 32, 685.0, 103, 48, 155, 202103301721, positif
trac, 3.53%, 0.790651, 3.27, 10, 340.0, 49, 15, 174, 202103301721, positif
ava, 24.17%, 5.47, 2.0, 6, 368.0, 20, 10, 177, 202103301721, positif
sys, 18.52%, 0.42093, 1.79, 10, 393.0, 25, 14, 187, 202103301721, positif
rif, 5.67%, 0.350747, 4.5, 7, 27.0, 9, 2, 192, 202103301721, positif
anc, 5.83%, 4.79, 1.94, 88, 1772.0, 190, 98, 200, 202103301721, positif
lon, 11.72%, 7.94, 3.11, 21, 246.0, 87, 28, 227, 202103301721, positif
data, 1.97%, 0.1691, 1.25, 8, 322.0, 25, 20, 250, 202103301721, positif
vid, 10.69%, 0.919597, 3.0, 19, 797.0, 63, 21, 258, 202103301721, positif
rly, -4.83%, 1.04, 3.89, 10, 333.0, 35, 9, 264, 202103301721, negatif
win, 5.55%, 0.000393, 3.64, 18, 1094.0, 91, 25, 271, 202103301721, positif
dia, -0.24%, 3.76, 0.82, 13, 1084.0, 18, 22, 300, 202103301721, negatif
key, -0.38%, 0.022912, 1.7, 12, 326.0, 17, 10, 304, 202103301721, negatif
ring, 16.23%, 0.20689, 1.64, 16, 144.0, 54, 33, 307, 202103301721, positif
ast, -1.77%, 0.649718, 2.78, 25, 380.0, 103, 37, 308, 202103301721, negatif
meme, 4.65%, 3219.00, 3.81, 14, 215.0, 61, 16, 318, 202103301721, positif
loc, 32.38%, 5.09, 2.95, 39, 294.0, 118, 40, 343, 202103301721, positif
tru, 17.81%, 0.4869, 1.77, 6, 273.0, 23, 13, 360, 202103301721, positif
game, -0.80%, 0.41252, 2.46, 14, 384.0, 59, 24, 377, 202103301721, negatif
any, -1.61%, 3.05, 2.21, 23, 705.0, 75, 34, 379, 202103301721, negatif
pro, -1.24%, 0.735137, 1.98, 89, 2626.0, 262, 132, 389, 202103301721, negatif
for, 20.73%, 0.086971, 2.26, 136, 3273.0, 424, 188, 425, 202103301721, positif
pay, 17.17%, 0.1747, 1.64, 40, 564.0, 97, 59, 436, 202103301721, positif
met, 6.34%, 2.81, 1.89, 15, 700.0, 34, 18, 442, 202103301721, positif
polk, 0.43%, 2.28, 4.22, 11, 59.0, 38, 9, 451, 202103301721, positif
ost, 8.51%, 0.038909, 1.92, 25, 666.0, 94, 49, 455, 202103301721, positif
sha, -8.26%, 0.009797, 2.76, 12, 881.0, 47, 17, 458, 202103301721, negatif
block, 7.84%, 3.64, 2.79, 27, 107.0, 67, 24, 461, 202103301721, positif
man, 15.42%, 0.111806, 2.02, 20, 663.0, 91, 45, 470, 202103301721, positif
new, 18.43%, 0.001086, 3.36, 63, 1285.0, 225, 67, 479, 202103301721, positif
trade, 6.83%, 0.782, 2.29, 11, 310.0, 48, 21, 480, 202103301721, positif
hot, 5.95%, 0.028047, 5.68, 29, 830.0, 108, 19, 491, 202103301721, positif
act, 12.15%, 0.018251, 2.15, 35, 280.0, 129, 60, 499, 202103301721, positif
