btc, -2.70%, 56829.45, 1.84, 21, 192.0, 46, 25, 1, 202104072013, negatif
eth, -5.06%, 1996.25, 2.69, 38, 99.0, 105, 39, 2, 202104072013, negatif
bnb, -4.68%, 369.84, 1.83, 16, 143.0, 22, 12, 3, 202104072013, negatif
usdt, -0.12%, 0.99916, 2.11, 7, 23.0, 19, 9, 4, 202104072013, negatif
xrp, -8.60%, 0.93248, 2.0, 10, 24.0, 26, 13, 5, 202104072013, negatif
ada, 0.15%, 1.20, 1.62, 6, 19.0, 21, 13, 6, 202104072013, positif
dot, -10.41%, 39.26, 4.14, 9, 48.0, 29, 7, 7, 202104072013, negatif
uni, -6.34%, 28.99, 4.2, 11, 40.0, 42, 10, 8, 202104072013, negatif
link, -1.08%, 31.68, 7.0, 7, 138.0, 14, 2, 10, 202104072013, negatif
fil, -17.15%, 143.88, 1.29, 6, 27.0, 9, 7, 15, 202104072013, negatif
doge, -0.10%, 0.059088, 4.83, 7, 67.0, 29, 6, 19, 202104072013, negatif
sol, 8.66%, 24.21, 2.95, 17, 27.0, 62, 21, 21, 202104072013, positif
cro, -11.04%, 0.191215, 3.67, 10, 163.0, 22, 6, 24, 202104072013, negatif
comp, -9.50%, 446.48, 1.85, 17, 170.0, 48, 26, 49, 202104072013, negatif
etc, 5.63%, 17.92, 1.54, 6, 52.0, 20, 13, 56, 202104072013, positif
ust, -0.45%, 0.997, 2.27, 34, 600.0, 141, 62, 65, 202104072013, negatif
ont, -3.60%, 1.86, 2.42, 20, 49.0, 63, 26, 70, 202104072013, negatif
dent, -3.71%, 0.014211, 0.85, 11, 32.0, 23, 27, 79, 202104072013, negatif
one, -14.44%, 0.128427, 2.29, 30, 160.0, 78, 34, 84, 202104072013, negatif
ren, -6.54%, 1.00, 1.57, 32, 138.0, 63, 40, 92, 202104072013, negatif
win, -18.85%, 0.001665, 2.97, 21, 141.0, 107, 36, 120, 202104072013, negatif
kin, -20.02%, 0.000329, 3.43, 29, 111.0, 103, 30, 125, 202104072013, negatif
rep, -4.03%, 41.39, 2.1, 13, 21.0, 44, 21, 131, 202104072013, negatif
ant, -16.17%, 11.44, 1.85, 24, 591.0, 63, 34, 132, 202104072013, negatif
fun, -17.65%, 0.040982, 2.03, 22, 209.0, 67, 33, 137, 202104072013, negatif
tel, -5.44%, 0.006964, 4.29, 8, 27.0, 30, 7, 146, 202104072013, negatif
bal, -13.56%, 50.67, 1.38, 11, 191.0, 22, 16, 149, 202104072013, negatif
wan, -12.62%, 1.72, 2.11, 6, 489.0, 19, 9, 166, 202104072013, negatif
trac, -8.16%, 0.76297, 3.07, 9, 28.0, 46, 15, 175, 202104072013, negatif
ark, -10.75%, 2.03, 1.11, 35, 620.0, 89, 80, 180, 202104072013, negatif
anc, 2.92%, 5.08, 1.86, 71, 574.0, 171, 92, 182, 202104072013, positif
rif, -6.13%, 0.358565, 2.18, 9, 132.0, 24, 11, 184, 202104072013, negatif
sys, 1.80%, 0.38539, 2.1, 7, 87.0, 21, 10, 192, 202104072013, positif
ray, -7.52%, 8.85, 12.0, 7, 150.0, 12, 1, 199, 202104072013, negatif
vid, 17.63%, 0.942121, 2.85, 9, 24.0, 37, 13, 255, 202104072013, positif
pha, -14.64%, 0.776042, 15.0, 7, 34.0, 15, 1, 259, 202104072013, negatif
dia, -5.27%, 4.28, 2.75, 10, 40.0, 22, 8, 276, 202104072013, negatif
key, -8.24%, 0.022801, 2.78, 9, 72.0, 25, 9, 306, 202104072013, negatif
ring, -14.19%, 0.1948, 2.11, 15, 167.0, 40, 19, 323, 202104072013, negatif
loc, -24.91%, 5.94, 2.14, 21, 63.0, 62, 29, 326, 202104072013, negatif
ast, -15.42%, 0.459, 1.96, 15, 81.0, 49, 25, 364, 202104072013, negatif
tru, -13.56%, 0.4129, 1.23, 13, 65.0, 37, 30, 383, 202104072013, negatif
pro, -3.73%, 0.717155, 2.01, 46, 823.0, 153, 76, 402, 202104072013, negatif
polk, -7.93%, 2.13, 2.82, 9, 48.0, 31, 11, 406, 202104072013, negatif
any, -9.39%, 2.51, 1.46, 23, 104.0, 70, 48, 411, 202104072013, negatif
sha, -13.72%, 0.013303, 3.14, 6, 39.0, 22, 7, 428, 202104072013, negatif
met, 2.20%, 3.30, 1.93, 9, 17.0, 27, 14, 436, 202104072013, positif
ost, -14.17%, 0.042604, 1.61, 23, 375.0, 58, 36, 450, 202104072013, negatif
layer, -5.40%, 1.61, 4.75, 6, 1.0, 19, 4, 451, 202104072013, negatif
pay, -6.51%, 0.1566, 2.13, 9, 48.0, 32, 15, 452, 202104072013, negatif
for, -13.96%, 0.072203, 2.27, 102, 915.0, 282, 124, 456, 202104072013, negatif
smart, 32.13%, 0.020917, 1.94, 8, 46.0, 31, 16, 460, 202104072013, positif
hit, -20.80%, 0.000476, 1.42, 8, 35.0, 17, 12, 461, 202104072013, negatif
via, -10.64%, 1.25, 1.67, 7, 58.0, 20, 12, 463, 202104072013, negatif
new, -12.18%, 0.001283, 3.34, 45, 560.0, 167, 50, 471, 202104072013, negatif
block, -6.14%, 3.21, 2.2, 19, 60.0, 55, 25, 480, 202104072013, negatif
ach, 7.94%, 0.013903, 1.72, 23, 456.0, 67, 39, 490, 202104072013, positif
man, 5.53%, 0.099282, 1.86, 28, 474.0, 93, 50, 496, 202104072013, positif
act, -27.52%, 0.02098, 2.53, 20, 371.0, 76, 30, 499, 202104072013, negatif
