btc, 0.18%, 59200.01, 1.82, 22, 229.0, 51, 28, 1, 202103311812, positif
eth, 0.32%, 1847.38, 1.55, 32, 362.0, 62, 40, 2, 202103311812, positif
bnb, 3.45%, 307.28, 2.85, 11, 36.0, 37, 13, 3, 202103311812, positif
ada, -2.16%, 1.19, 7.14, 13, 87.0, 50, 7, 5, 202103311812, negatif
dot, 7.29%, 36.80, 3.67, 6, 8.0, 22, 6, 6, 202103311812, positif
xrp, -4.60%, 0.54927, 1.13, 6, 13.0, 17, 15, 7, 202103311812, negatif
uni, -2.60%, 28.05, 4.5, 19, 95.0, 81, 18, 8, 202103311812, negatif
ltc, -2.25%, 193.05, 1.45, 13, 83.0, 29, 20, 9, 202103311812, negatif
fil, 43.75%, 181.32, 1.2, 10, 171.0, 18, 15, 12, 202103311812, positif
doge, -1.80%, 0.053519, 2.57, 6, 35.0, 18, 7, 18, 202103311812, negatif
cro, -3.36%, 0.210154, 4.27, 13, 80.0, 47, 11, 22, 202103311812, negatif
sol, -2.90%, 19.57, 2.63, 14, 93.0, 50, 19, 23, 202103311812, negatif
dai, 0.06%, 1.00, 0.48, 8, 110.0, 10, 21, 40, 202103311812, positif
comp, -3.70%, 394.49, 1.64, 20, 249.0, 54, 33, 56, 202103311812, negatif
one, -6.25%, 0.181744, 2.71, 49, 518.0, 171, 63, 65, 202103311812, negatif
ust, -0.30%, 0.998, 2.56, 35, 312.0, 156, 61, 69, 202103311812, negatif
etc, 3.67%, 13.40, 1.75, 8, 17.0, 14, 8, 70, 202103311812, positif
uma, 1.37%, 23.85, 2.8, 6, 53.0, 28, 10, 73, 202103311812, positif
ont, -2.27%, 1.57, 2.53, 14, 126.0, 43, 17, 77, 202103311812, negatif
dent, -5.60%, 0.013211, 0.91, 6, 158.0, 10, 11, 81, 202103311812, negatif
ren, -5.22%, 1.04, 1.7, 34, 187.0, 97, 57, 89, 202103311812, negatif
rep, -9.37%, 40.44, 1.97, 16, 611.0, 57, 29, 137, 202103311812, negatif
ant, -5.65%, 11.21, 1.72, 33, 341.0, 103, 60, 138, 202103311812, negatif
fun, -2.15%, 0.040256, 2.71, 20, 107.0, 92, 34, 141, 202103311812, negatif
ark, 17.06%, 3.03, 1.38, 41, 306.0, 105, 76, 147, 202103311812, positif
bal, -2.57%, 55.87, 1.68, 18, 207.0, 47, 28, 148, 202103311812, negatif
tel, -0.31%, 0.007301, 2.83, 11, 78.0, 34, 12, 151, 202103311812, negatif
kin, -6.31%, 0.000229, 2.11, 34, 336.0, 120, 57, 155, 202103311812, negatif
wan, -6.49%, 1.89, 1.64, 7, 103.0, 23, 14, 162, 202103311812, negatif
trac, -5.74%, 0.745761, 3.75, 10, 59.0, 45, 12, 179, 202103311812, negatif
sys, -6.25%, 0.380038, 0.91, 16, 222.0, 29, 32, 198, 202103311812, negatif
anc, -2.86%, 4.66, 2.32, 92, 717.0, 237, 102, 205, 202103311812, negatif
lon, 2.08%, 8.37, 3.0, 18, 104.0, 63, 21, 222, 202103311812, positif
win, 21.02%, 0.000483, 2.89, 24, 102.0, 101, 35, 247, 202103311812, positif
vid, 5.32%, 0.956026, 5.75, 13, 100.0, 46, 8, 258, 202103311812, positif
dia, 3.06%, 3.88, 1.1, 6, 33.0, 11, 10, 292, 202103311812, positif
loc, 37.90%, 7.02, 3.19, 45, 910.0, 137, 43, 299, 202103311812, positif
key, -5.69%, 0.02193, 0.78, 8, 552.0, 7, 9, 312, 202103311812, negatif
ring, -2.63%, 0.204279, 2.06, 11, 621.0, 35, 17, 314, 202103311812, negatif
ast, -4.28%, 0.6302, 1.4, 20, 612.0, 42, 30, 316, 202103311812, negatif
tru, 4.03%, 0.509, 1.62, 9, 74.0, 21, 13, 352, 202103311812, positif
any, -3.25%, 2.98, 1.87, 22, 179.0, 58, 31, 384, 202103311812, negatif
game, -8.49%, 0.382778, 2.83, 10, 113.0, 51, 18, 386, 202103311812, negatif
pro, 8.28%, 0.784305, 1.68, 66, 1000.0, 191, 114, 395, 202103311812, positif
pai, 1.10%, 0.0316, 4.0, 6, 6.0, 16, 4, 396, 202103311812, positif
for, 7.25%, 0.094274, 1.99, 138, 1215.0, 430, 216, 415, 202103311812, positif
met, 4.21%, 2.93, 1.23, 9, 84.0, 16, 13, 441, 202103311812, positif
ost, 4.73%, 0.040845, 2.48, 17, 221.0, 77, 31, 446, 202103311812, positif
pay, -13.47%, 0.1516, 1.55, 32, 419.0, 102, 66, 447, 202103311812, negatif
polk, -1.80%, 2.20, 2.13, 9, 490.0, 32, 15, 452, 202103311812, negatif
block, -1.57%, 3.59, 2.7, 35, 825.0, 100, 37, 461, 202103311812, negatif
sha, -8.61%, 0.008959, 2.35, 13, 83.0, 47, 20, 462, 202103311812, negatif
man, 3.42%, 0.10926, 2.58, 21, 307.0, 80, 31, 477, 202103311812, positif
trade, -3.09%, 0.753, 1.75, 18, 178.0, 56, 32, 486, 202103311812, negatif
new, -6.48%, 0.001024, 3.86, 57, 344.0, 228, 59, 487, 202103311812, negatif
ach, 47.33%, 0.012797, 2.35, 14, 191.0, 47, 20, 489, 202103311812, positif
act, 13.60%, 0.02016, 2.27, 26, 587.0, 102, 45, 492, 202103311812, positif
hot, -2.91%, 0.027554, 4.33, 10, 43.0, 26, 6, 493, 202103311812, negatif
