btc, 0.81%, 58167.38, 1.96, 25, 57.0, 49, 25, 1, 202104091925, positif
eth, -0.05%, 2069.77, 2.26, 42, 159.0, 97, 43, 2, 202104091925, negatif
bnb, 6.05%, 441.53, 2.05, 19, 233.0, 45, 22, 3, 202104091925, positif
dot, -0.35%, 40.75, 3.57, 10, 50.0, 25, 7, 7, 202104091925, negatif
uni, 0.22%, 29.79, 3.53, 13, 118.0, 53, 15, 8, 202104091925, positif
fil, 15.00%, 170.72, 1.31, 8, 120.0, 17, 13, 13, 202104091925, positif
sol, 5.95%, 28.14, 1.15, 7, 62.0, 15, 13, 21, 202104091925, positif
cro, 4.77%, 0.209852, 2.75, 11, 126.0, 33, 12, 24, 202104091925, positif
cake, 6.59%, 22.16, 0.93, 8, 21.0, 14, 15, 40, 202104091925, positif
dai, -0.04%, 1.00, 0.65, 17, 204.0, 32, 49, 43, 202104091925, negatif
comp, -2.20%, 458.65, 1.39, 14, 83.0, 32, 23, 51, 202104091925, negatif
etc, -2.96%, 18.81, 1.92, 6, 62.0, 23, 12, 57, 202104091925, negatif
cel, -2.62%, 7.47, 1.28, 6, 21.0, 23, 18, 65, 202104091925, negatif
ust, -0.55%, 0.994, 1.97, 23, 729.0, 67, 34, 66, 202104091925, negatif
ont, 8.24%, 2.03, 1.91, 18, 123.0, 67, 35, 71, 202104091925, positif
uma, 3.90%, 25.42, 2.21, 6, 32.0, 31, 14, 76, 202104091925, positif
one, -1.73%, 0.157633, 2.04, 36, 1531.0, 106, 52, 78, 202104091925, negatif
ren, -0.30%, 1.04, 1.8, 31, 244.0, 101, 56, 95, 202104091925, negatif
rep, 5.61%, 51.31, 2.3, 17, 91.0, 62, 27, 126, 202104091925, positif
kin, -1.00%, 0.000362, 2.45, 20, 129.0, 71, 29, 128, 202104091925, negatif
win, -12.41%, 0.001654, 2.98, 26, 622.0, 119, 40, 133, 202104091925, negatif
ant, 4.18%, 12.08, 1.72, 17, 59.0, 50, 29, 138, 202104091925, positif
fun, 0.91%, 0.044495, 0.83, 14, 543.0, 34, 41, 139, 202104091925, positif
agi, 0.42%, 0.465934, 1.25, 7, 53.0, 20, 16, 149, 202104091925, positif
ark, 16.26%, 2.97, 1.54, 40, 424.0, 137, 89, 154, 202104091925, positif
bal, -2.18%, 52.60, 0.93, 18, 688.0, 37, 40, 159, 202104091925, negatif
orn, 1.22%, 17.07, 1.47, 11, 32.0, 22, 15, 162, 202104091925, positif
tel, -6.62%, 0.006597, 3.0, 8, 41.0, 18, 6, 167, 202104091925, negatif
trac, 6.38%, 0.786499, 3.05, 15, 31.0, 58, 19, 183, 202104091925, positif
anc, 5.29%, 5.40, 1.8, 100, 2524.0, 219, 122, 184, 202104091925, positif
sys, 3.05%, 0.39961, 2.6, 8, 24.0, 26, 10, 207, 202104091925, positif
spi, -4.96%, 216.00, 0.57, 11, 170.0, 13, 23, 226, 202104091925, negatif
dia, -3.88%, 4.69, 1.75, 7, 64.0, 14, 8, 237, 202104091925, negatif
pha, 11.60%, 0.95458, 8.0, 7, 16.0, 16, 2, 251, 202104091925, positif
lon, 2.74%, 7.13, 5.29, 12, 82.0, 37, 7, 254, 202104091925, positif
rly, 2.36%, 1.05, 1.56, 7, 78.0, 14, 9, 275, 202104091925, positif
vid, -17.34%, 0.781407, 2.71, 12, 232.0, 46, 17, 303, 202104091925, negatif
key, -3.93%, 0.024207, 1.5, 7, 60.0, 3, 2, 312, 202104091925, negatif
mass, 5.60%, 1.05, 2.6, 8, 33.0, 26, 10, 326, 202104091925, positif
loc, 17.57%, 6.65, 1.7, 23, 156.0, 46, 27, 328, 202104091925, positif
ring, -0.88%, 0.198828, 1.93, 18, 118.0, 54, 28, 336, 202104091925, negatif
pro, 26.09%, 1.08, 1.95, 55, 353.0, 150, 77, 365, 202104091925, positif
ast, 0.33%, 0.4822, 2.56, 14, 87.0, 41, 16, 373, 202104091925, positif
tru, 3.53%, 0.4866, 1.83, 12, 46.0, 44, 24, 382, 202104091925, positif
pai, -1.05%, 0.04355, 1.78, 8, 13.0, 32, 18, 386, 202104091925, negatif
for, 50.69%, 0.125708, 2.14, 90, 1647.0, 274, 128, 408, 202104091925, positif
any, 1.13%, 2.69, 1.31, 18, 119.0, 47, 36, 417, 202104091925, positif
polk, 5.64%, 2.19, 6.0, 8, 43.0, 24, 4, 418, 202104091925, positif
game, -0.69%, 0.353205, 2.42, 7, 521.0, 29, 12, 419, 202104091925, negatif
sha, 1.57%, 0.013747, 1.41, 11, 42.0, 31, 22, 439, 202104091925, positif
met, 9.86%, 3.45, 1.52, 13, 194.0, 35, 23, 443, 202104091925, positif
ost, 6.82%, 0.051771, 1.49, 22, 624.0, 76, 51, 448, 202104091925, positif
hit, -8.45%, 0.000576, 1.21, 9, 95.0, 17, 14, 454, 202104091925, negatif
new, -3.88%, 0.001512, 2.76, 43, 333.0, 160, 58, 465, 202104091925, negatif
block, 17.33%, 3.92, 1.71, 20, 132.0, 41, 24, 470, 202104091925, positif
pay, -12.55%, 0.14, 2.67, 10, 70.0, 24, 9, 472, 202104091925, negatif
act, 14.56%, 0.027503, 1.69, 32, 612.0, 93, 55, 478, 202104091925, positif
cover, -4.88%, 445.66, 2.71, 6, 72.0, 19, 7, 481, 202104091925, negatif
smart, 2.36%, 0.017292, 1.55, 11, 12.0, 34, 22, 496, 202104091925, positif
ach, -7.43%, 0.014373, 1.72, 16, 153.0, 43, 25, 499, 202104091925, negatif
