btc, -2.48%, 56957.68, 1.5, 12, 76.0, 24, 16, 1, 202104071335, negatif
eth, -4.03%, 2017.78, 3.26, 20, 216.0, 62, 19, 2, 202104071335, negatif
bnb, -3.22%, 375.51, 2.6, 7, 28.0, 13, 5, 3, 202104071335, negatif
ada, 1.28%, 1.21, 2.0, 6, 35.0, 20, 10, 6, 202104071335, positif
uni, -5.54%, 29.24, 4.22, 8, 68.0, 38, 9, 8, 202104071335, negatif
fil, -17.08%, 144.00, 1.1, 7, 92.0, 11, 10, 15, 202104071335, negatif
sol, 9.99%, 24.50, 2.08, 14, 91.0, 50, 24, 21, 202104071335, positif
cro, -11.21%, 0.190852, 3.12, 9, 67.0, 25, 8, 24, 202104071335, negatif
algo, -6.10%, 1.33, 1.25, 6, 280.0, 10, 8, 38, 202104071335, negatif
dai, -0.05%, 1.00, 0.62, 14, 86.0, 21, 34, 40, 202104071335, negatif
comp, -7.61%, 455.79, 1.43, 16, 62.0, 33, 23, 49, 202104071335, negatif
matic, -6.73%, 0.347507, 3.33, 7, 98.0, 30, 9, 63, 202104071335, negatif
ust, -0.18%, 0.9997, 3.15, 19, 353.0, 85, 27, 65, 202104071335, negatif
ont, -2.63%, 1.88, 2.13, 19, 126.0, 66, 31, 71, 202104071335, negatif
mana, -7.04%, 0.881741, 1.23, 6, 31.0, 16, 13, 74, 202104071335, negatif
dent, -0.74%, 0.014649, 0.62, 6, 26.0, 10, 16, 76, 202104071335, negatif
uma, -16.22%, 22.85, 2.8, 6, 3.0, 28, 10, 77, 202104071335, negatif
one, -13.48%, 0.129869, 2.83, 26, 358.0, 85, 30, 84, 202104071335, negatif
ren, -5.84%, 1.01, 1.46, 28, 304.0, 51, 35, 92, 202104071335, negatif
win, -15.61%, 0.001731, 3.3, 15, 102.0, 76, 23, 120, 202104071335, negatif
kin, -19.91%, 0.000329, 2.39, 23, 362.0, 86, 36, 125, 202104071335, negatif
ant, -14.76%, 11.64, 1.82, 16, 92.0, 40, 22, 129, 202104071335, negatif
rep, -3.44%, 41.65, 1.82, 10, 39.0, 40, 22, 132, 202104071335, negatif
fun, -18.37%, 0.040624, 1.9, 19, 168.0, 55, 29, 138, 202104071335, negatif
tel, -5.28%, 0.006975, 3.33, 7, 67.0, 20, 6, 146, 202104071335, negatif
bal, -12.41%, 51.34, 0.85, 18, 82.0, 34, 40, 149, 202104071335, negatif
trac, -8.89%, 0.756941, 3.15, 8, 48.0, 41, 13, 176, 202104071335, negatif
anc, 3.18%, 5.09, 1.58, 39, 298.0, 93, 59, 180, 202104071335, positif
ark, -11.10%, 2.02, 1.06, 28, 249.0, 70, 66, 181, 202104071335, negatif
coti, -8.19%, 0.3811, 2.14, 6, 113.0, 15, 7, 184, 202104071335, negatif
sys, 1.58%, 0.384571, 1.33, 10, 166.0, 24, 18, 193, 202104071335, positif
spi, 4.25%, 229.35, 0.41, 12, 16.0, 12, 29, 201, 202104071335, positif
pha, -12.40%, 0.796449, 5.0, 7, 21.0, 15, 3, 254, 202104071335, negatif
vid, 15.52%, 0.925173, 1.92, 6, 45.0, 25, 13, 257, 202104071335, positif
key, -7.94%, 0.022875, 2.2, 10, 142.0, 11, 5, 308, 202104071335, negatif
ring, -13.69%, 0.195926, 1.57, 14, 131.0, 36, 23, 322, 202104071335, negatif
loc, -24.91%, 5.94, 1.43, 13, 157.0, 30, 21, 330, 202104071335, negatif
ast, -14.65%, 0.463195, 2.13, 13, 82.0, 49, 23, 362, 202104071335, negatif
tru, -11.79%, 0.4214, 1.85, 8, 40.0, 37, 20, 381, 202104071335, negatif
pro, -2.06%, 0.729601, 1.61, 36, 341.0, 106, 66, 402, 202104071335, negatif
any, -6.50%, 2.59, 2.0, 15, 236.0, 48, 24, 407, 202104071335, negatif
sha, -13.69%, 0.013308, 3.0, 6, 105.0, 30, 10, 427, 202104071335, negatif
met, 2.13%, 3.29, 3.0, 10, 74.0, 30, 10, 436, 202104071335, positif
ost, -11.62%, 0.04387, 2.42, 10, 72.0, 29, 12, 447, 202104071335, negatif
pay, -7.16%, 0.1555, 2.36, 7, 31.0, 26, 11, 455, 202104071335, negatif
for, -13.68%, 0.072437, 2.31, 84, 871.0, 247, 107, 456, 202104071335, negatif
new, -13.42%, 0.001265, 2.64, 25, 190.0, 87, 33, 474, 202104071335, negatif
block, -3.95%, 3.28, 1.91, 7, 84.0, 21, 11, 477, 202104071335, negatif
ach, 9.10%, 0.014052, 1.3, 21, 302.0, 60, 46, 488, 202104071335, positif
act, -26.36%, 0.021318, 2.0, 20, 133.0, 68, 34, 497, 202104071335, negatif
