btc, -1.32%, 58211.61, 1.59, 16, 36.0, 35, 22, 1, 202104062349, negatif
eth, -0.04%, 2117.68, 2.02, 45, 181.0, 111, 55, 2, 202104062349, negatif
bnb, 5.94%, 396.54, 2.2, 18, 42.0, 44, 20, 3, 202104062349, positif
xrp, 22.85%, 1.04, 1.74, 16, 60.0, 33, 19, 4, 202104062349, positif
usdt, 0.00%, 1.00, 3.0, 6, 24.0, 15, 5, 5, 202104062349, negatif
dot, -1.71%, 43.19, 3.75, 14, 18.0, 45, 12, 6, 202104062349, negatif
uni, -0.59%, 30.92, 3.14, 16, 43.0, 69, 22, 8, 202104062349, negatif
link, 7.87%, 34.17, 9.5, 9, 18.0, 19, 2, 10, 202104062349, positif
doge, 5.65%, 0.061353, 11.5, 8, 13.0, 23, 2, 19, 202104062349, positif
sol, 3.52%, 24.29, 3.6, 15, 124.0, 54, 15, 22, 202104062349, positif
cro, -4.53%, 0.206139, 2.59, 23, 328.0, 75, 29, 25, 202104062349, negatif
algo, -1.30%, 1.39, 1.22, 6, 29.0, 11, 9, 40, 202104062349, negatif
dai, -0.10%, 1.00, 0.66, 15, 149.0, 27, 41, 43, 202104062349, negatif
comp, -5.82%, 486.94, 2.27, 24, 105.0, 75, 33, 49, 202104062349, negatif
ust, 0.20%, 1.00, 2.34, 37, 185.0, 145, 62, 65, 202104062349, positif
cel, 9.56%, 6.72, 1.8, 8, 111.0, 18, 10, 68, 202104062349, positif
uma, 0.26%, 25.74, 2.29, 7, 92.0, 39, 17, 70, 202104062349, positif
dent, -21.03%, 0.01616, 0.76, 14, 34.0, 28, 37, 72, 202104062349, negatif
mana, -4.96%, 0.954127, 1.57, 6, 17.0, 22, 14, 73, 202104062349, negatif
ont, -6.15%, 1.85, 2.37, 32, 103.0, 109, 46, 74, 202104062349, negatif
one, -11.36%, 0.139126, 2.67, 50, 250.0, 155, 58, 85, 202104062349, negatif
ren, 2.62%, 1.09, 1.38, 39, 221.0, 77, 56, 93, 202104062349, positif
win, -29.12%, 0.002014, 2.36, 25, 184.0, 118, 50, 119, 202104062349, negatif
kin, -13.27%, 0.000372, 2.76, 40, 262.0, 135, 49, 123, 202104062349, negatif
ant, 5.02%, 12.87, 1.94, 21, 112.0, 70, 36, 129, 202104062349, positif
fun, -9.49%, 0.047519, 2.61, 33, 287.0, 107, 41, 134, 202104062349, negatif
rep, -0.68%, 42.71, 1.81, 17, 115.0, 65, 36, 136, 202104062349, negatif
bal, -3.62%, 57.92, 1.09, 25, 370.0, 49, 45, 145, 202104062349, negatif
tel, -4.78%, 0.007344, 5.57, 11, 38.0, 39, 7, 150, 202104062349, negatif
orn, -2.10%, 17.59, 0.92, 7, 20.0, 12, 13, 153, 202104062349, negatif
wan, -4.07%, 1.88, 2.0, 7, 36.0, 24, 12, 172, 202104062349, negatif
trac, 1.78%, 0.808461, 2.83, 18, 46.0, 82, 29, 181, 202104062349, positif
ark, -10.48%, 2.24, 1.34, 44, 589.0, 121, 90, 182, 202104062349, negatif
ava, 3.62%, 5.36, 1.63, 8, 59.0, 31, 19, 186, 202104062349, positif
rif, 3.63%, 0.366763, 2.89, 6, 19.0, 26, 9, 188, 202104062349, positif
anc, 5.90%, 4.96, 2.23, 84, 713.0, 201, 90, 193, 202104062349, positif
ray, -5.41%, 9.52, 9.0, 9, 34.0, 18, 2, 202, 202104062349, negatif
data, 42.16%, 0.277669, 0.87, 10, 17.0, 13, 15, 204, 202104062349, positif
spi, -4.17%, 230.00, 0.62, 15, 157.0, 18, 29, 209, 202104062349, negatif
sys, 1.56%, 0.373054, 0.94, 10, 47.0, 17, 18, 212, 202104062349, positif
lon, -1.11%, 7.12, 5.64, 15, 56.0, 62, 11, 245, 202104062349, negatif
rly, -6.48%, 1.09, 4.33, 8, 44.0, 26, 6, 265, 202104062349, negatif
dia, -7.39%, 4.65, 2.0, 15, 149.0, 34, 17, 278, 202104062349, negatif
vid, 7.14%, 0.846465, 1.94, 11, 22.0, 33, 17, 284, 202104062349, positif
key, -7.54%, 0.024523, 1.77, 11, 49.0, 23, 13, 306, 202104062349, negatif
ring, -12.33%, 0.220393, 1.42, 17, 60.0, 34, 24, 317, 202104062349, negatif
loc, -27.00%, 5.82, 2.03, 27, 91.0, 75, 37, 337, 202104062349, negatif
ast, -6.18%, 0.527453, 1.92, 17, 175.0, 48, 25, 355, 202104062349, negatif
meme, -3.34%, 2603.00, 4.0, 6, 54.0, 28, 7, 366, 202104062349, negatif
pai, 4.45%, 0.045953, 1.81, 6, 7.0, 29, 16, 370, 202104062349, positif
tru, -7.46%, 0.4629, 1.28, 16, 66.0, 41, 32, 381, 202104062349, negatif
pro, -5.59%, 0.79055, 2.08, 57, 957.0, 185, 89, 399, 202104062349, negatif
any, 1.45%, 2.79, 1.77, 19, 72.0, 69, 39, 405, 202104062349, positif
game, -8.62%, 0.363187, 2.3, 12, 108.0, 46, 20, 408, 202104062349, negatif
polk, -2.28%, 2.20, 2.93, 12, 12.0, 44, 15, 410, 202104062349, negatif
sha, -9.74%, 0.014485, 2.17, 7, 19.0, 13, 6, 423, 202104062349, negatif
met, -1.19%, 3.31, 3.17, 11, 101.0, 38, 12, 441, 202104062349, negatif
ost, 6.19%, 0.049483, 2.12, 26, 169.0, 72, 34, 445, 202104062349, positif
for, -6.32%, 0.080645, 2.32, 114, 836.0, 358, 154, 450, 202104062349, negatif
pay, 6.53%, 0.168, 1.7, 8, 42.0, 17, 10, 453, 202104062349, positif
hit, -28.04%, 0.000553, 2.57, 16, 47.0, 59, 23, 455, 202104062349, negatif
etp, -5.54%, 0.40619, 1.0, 9, 84.0, 14, 14, 460, 202104062349, negatif
new, -15.70%, 0.001385, 2.24, 48, 226.0, 161, 72, 471, 202104062349, negatif
block, -4.10%, 3.33, 2.1, 21, 83.0, 61, 29, 479, 202104062349, negatif
act, -13.75%, 0.024533, 2.15, 30, 58.0, 112, 52, 488, 202104062349, negatif
ach, 19.10%, 0.014438, 1.83, 25, 154.0, 84, 46, 490, 202104062349, positif
