btc, -3.77%, 56018.59, 2.04, 26, 262.0, 49, 24, 1, 202104081433, negatif
eth, -7.37%, 1968.03, 2.34, 35, 142.0, 68, 29, 2, 202104081433, negatif
bnb, -4.77%, 372.73, 3.17, 9, 171.0, 19, 6, 3, 202104081433, negatif
ada, -7.09%, 1.18, 3.25, 10, 93.0, 26, 8, 6, 202104081433, negatif
dot, -9.59%, 38.80, 3.57, 9, 41.0, 25, 7, 7, 202104081433, negatif
uni, -9.68%, 28.14, 3.67, 16, 167.0, 66, 18, 8, 202104081433, negatif
link, -8.97%, 30.65, 5.67, 8, 38.0, 17, 3, 10, 202104081433, negatif
sol, 7.54%, 26.06, 3.18, 11, 94.0, 35, 11, 20, 202104081433, positif
cro, -11.05%, 0.184872, 2.64, 11, 276.0, 29, 11, 24, 202104081433, negatif
dai, 0.07%, 1.00, 0.58, 10, 131.0, 15, 26, 40, 202104081433, positif
comp, -7.78%, 454.30, 1.5, 16, 67.0, 48, 32, 47, 202104081433, negatif
ust, -0.50%, 0.995, 1.72, 24, 485.0, 74, 43, 64, 202104081433, negatif
ont, -7.09%, 1.74, 2.19, 23, 118.0, 68, 31, 72, 202104081433, negatif
one, 4.89%, 0.149004, 1.9, 29, 355.0, 80, 42, 73, 202104081433, positif
ren, -13.08%, 0.9774, 1.66, 28, 701.0, 63, 38, 93, 202104081433, negatif
win, -32.61%, 0.001537, 2.86, 14, 79.0, 63, 22, 127, 202104081433, negatif
kin, -24.11%, 0.000298, 3.2, 31, 619.0, 96, 30, 131, 202104081433, negatif
rep, -7.18%, 40.43, 2.0, 10, 35.0, 30, 15, 133, 202104081433, negatif
ant, -15.75%, 11.08, 1.64, 23, 205.0, 64, 39, 134, 202104081433, negatif
fun, -16.08%, 0.039772, 2.57, 23, 198.0, 77, 30, 138, 202104081433, negatif
tel, -7.27%, 0.006835, 2.3, 9, 404.0, 23, 10, 147, 202104081433, negatif
bal, -13.93%, 50.11, 1.12, 9, 53.0, 19, 17, 149, 202104081433, negatif
keep, -6.60%, 0.6355, 3.0, 6, 36.0, 21, 7, 161, 202104081433, negatif
ark, -10.58%, 2.05, 1.2, 33, 764.0, 84, 70, 178, 202104081433, negatif
anc, 1.75%, 5.02, 1.68, 61, 550.0, 138, 82, 180, 202104081433, positif
ava, -9.44%, 4.94, 1.14, 6, 69.0, 8, 7, 184, 202104081433, negatif
ray, -7.36%, 8.84, 2.75, 6, 197.0, 11, 4, 194, 202104081433, negatif
spi, -9.01%, 211.10, 0.79, 7, 29.0, 11, 14, 209, 202104081433, negatif
lon, -8.29%, 6.57, 25.0, 6, 18.0, 25, 1, 246, 202104081433, negatif
vid, 17.77%, 0.947672, 2.5, 6, 31.0, 15, 6, 251, 202104081433, positif
dia, -5.05%, 4.44, 2.67, 6, 155.0, 16, 6, 271, 202104081433, negatif
key, -15.01%, 0.021191, 5.67, 6, 26.0, 17, 3, 313, 202104081433, negatif
loc, -3.36%, 6.19, 1.59, 20, 143.0, 54, 34, 317, 202104081433, negatif
ring, -13.06%, 0.192028, 3.36, 13, 78.0, 37, 11, 323, 202104081433, negatif
ast, -19.11%, 0.435, 2.03, 20, 138.0, 61, 30, 371, 202104081433, negatif
tru, -7.31%, 0.4324, 1.12, 10, 288.0, 29, 26, 381, 202104081433, negatif
pro, -7.73%, 0.725885, 2.15, 42, 770.0, 112, 52, 400, 202104081433, negatif
polk, -5.68%, 2.10, 2.92, 8, 46.0, 35, 12, 407, 202104081433, negatif
any, -9.64%, 2.53, 1.57, 23, 269.0, 58, 37, 409, 202104081433, negatif
sha, -9.75%, 0.012896, 1.57, 7, 540.0, 11, 7, 431, 202104081433, negatif
met, -0.84%, 3.25, 3.0, 8, 31.0, 21, 7, 437, 202104081433, negatif
ost, -11.71%, 0.043693, 1.81, 15, 175.0, 38, 21, 449, 202104081433, negatif
pay, -2.04%, 0.1585, 1.22, 13, 22.0, 33, 27, 451, 202104081433, negatif
for, -10.73%, 0.072854, 2.74, 76, 961.0, 214, 78, 455, 202104081433, negatif
layer, -11.98%, 1.54, 6.5, 7, 7.0, 26, 4, 459, 202104081433, negatif
new, -8.10%, 0.001282, 3.04, 43, 822.0, 158, 52, 470, 202104081433, negatif
hit, -30.93%, 0.000407, 0.7, 8, 22.0, 14, 20, 477, 202104081433, negatif
block, -2.08%, 3.24, 1.43, 17, 137.0, 40, 28, 481, 202104081433, negatif
ach, -8.82%, 0.014032, 1.38, 18, 543.0, 44, 32, 489, 202104081433, negatif
act, -10.18%, 0.02231, 1.83, 14, 113.0, 42, 23, 495, 202104081433, negatif
man, 7.03%, 0.099462, 1.43, 22, 449.0, 63, 44, 499, 202104081433, positif
