btc, 1.42%, 58485.84, 2.58, 14, 72.0, 31, 12, 1, 202104061633, positif
eth, 2.82%, 2106.78, 1.91, 48, 246.0, 111, 58, 2, 202104061633, positif
bnb, 8.76%, 391.50, 3.83, 9, 19.0, 23, 6, 3, 202104061633, positif
xrp, 45.66%, 1.04, 1.5, 14, 55.0, 24, 16, 4, 202104061633, positif
usdt, 0.06%, 1.00, 4.5, 8, 32.0, 18, 4, 5, 202104061633, positif
dot, 0.26%, 43.81, 5.29, 15, 32.0, 37, 7, 6, 202104061633, positif
ada, 1.88%, 1.20, 1.62, 8, 67.0, 13, 8, 7, 202104061633, positif
uni, 1.63%, 31.01, 3.05, 17, 161.0, 61, 20, 8, 202104061633, positif
link, 4.38%, 32.06, 5.0, 10, 35.0, 20, 4, 10, 202104061633, positif
fil, -2.55%, 173.44, 1.25, 6, 100.0, 10, 8, 14, 202104061633, negatif
sol, -6.10%, 22.51, 2.36, 11, 51.0, 33, 14, 23, 202104061633, negatif
btt, -25.91%, 0.008889, 2.8, 6, 13.0, 14, 5, 24, 202104061633, negatif
cro, 2.48%, 0.215274, 2.79, 24, 153.0, 81, 29, 25, 202104061633, positif
algo, 6.81%, 1.43, 1.27, 7, 83.0, 14, 11, 40, 202104061633, positif
dai, -0.07%, 1.00, 0.57, 17, 187.0, 27, 47, 42, 202104061633, negatif
comp, -4.56%, 493.82, 2.23, 27, 123.0, 69, 31, 48, 202104061633, negatif
ust, -0.17%, 0.998, 3.18, 26, 126.0, 89, 28, 64, 202104061633, negatif
uma, 7.14%, 27.20, 2.27, 6, 11.0, 34, 15, 66, 202104061633, positif
cel, 11.81%, 6.63, 2.0, 6, 20.0, 10, 5, 69, 202104061633, positif
ont, 8.60%, 1.93, 2.68, 27, 146.0, 99, 37, 70, 202104061633, positif
one, -1.62%, 0.151487, 2.47, 46, 259.0, 136, 55, 75, 202104061633, negatif
dent, -30.18%, 0.014978, 0.56, 7, 16.0, 10, 18, 79, 202104061633, negatif
ren, 2.57%, 1.08, 1.56, 39, 500.0, 103, 66, 92, 202104061633, positif
win, -6.75%, 0.00217, 3.23, 24, 78.0, 113, 35, 117, 202104061633, negatif
kin, -9.19%, 0.000422, 2.43, 37, 178.0, 124, 51, 120, 202104061633, negatif
ant, 12.15%, 13.80, 2.67, 22, 95.0, 56, 21, 125, 202104061633, positif
fun, -6.74%, 0.049498, 2.43, 28, 263.0, 107, 44, 132, 202104061633, negatif
rep, 6.47%, 43.05, 1.69, 13, 20.0, 44, 26, 135, 202104061633, positif
bal, 0.48%, 58.85, 1.12, 26, 172.0, 56, 50, 144, 202104061633, positif
tel, 1.31%, 0.007355, 2.45, 10, 412.0, 27, 11, 153, 202104061633, positif
wan, 4.09%, 1.96, 6.5, 6, 11.0, 13, 2, 165, 202104061633, positif
trac, 3.72%, 0.830769, 4.4, 14, 146.0, 66, 15, 178, 202104061633, positif
ark, -8.24%, 2.28, 1.31, 46, 438.0, 119, 91, 180, 202104061633, negatif
ava, 2.37%, 5.40, 1.5, 9, 59.0, 27, 18, 187, 202104061633, positif
rif, 10.34%, 0.381979, 1.36, 6, 50.0, 15, 11, 188, 202104061633, positif
anc, 9.80%, 4.94, 2.12, 79, 311.0, 197, 93, 199, 202104061633, positif
ray, -4.18%, 9.63, 4.5, 9, 30.0, 18, 4, 204, 202104061633, negatif
sys, 6.26%, 0.379629, 1.35, 12, 113.0, 23, 17, 212, 202104061633, positif
spi, -7.16%, 220.00, 0.68, 17, 545.0, 26, 38, 220, 202104061633, negatif
data, 18.39%, 0.228094, 0.75, 7, 16.0, 9, 12, 231, 202104061633, positif
lon, 0.41%, 7.02, 1.93, 9, 30.0, 27, 14, 252, 202104061633, positif
rly, -7.21%, 1.08, 3.0, 8, 44.0, 36, 12, 268, 202104061633, negatif
dia, -12.70%, 4.52, 2.06, 14, 72.0, 35, 17, 284, 202104061633, negatif
vid, -8.35%, 0.800904, 2.62, 12, 50.0, 42, 16, 298, 202104061633, negatif
loc, 8.45%, 7.92, 1.77, 33, 96.0, 78, 44, 301, 202104061633, positif
key, -12.09%, 0.024984, 1.69, 14, 264.0, 22, 13, 306, 202104061633, negatif
ring, -8.41%, 0.228664, 1.27, 16, 199.0, 33, 26, 309, 202104061633, negatif
wing, -11.91%, 63.98, 3.89, 8, 28.0, 35, 9, 330, 202104061633, negatif
ast, -0.05%, 0.540611, 2.11, 25, 203.0, 78, 37, 352, 202104061633, negatif
tru, 1.08%, 0.4777, 1.3, 14, 82.0, 30, 23, 379, 202104061633, positif
polk, 14.14%, 2.32, 5.83, 13, 35.0, 35, 6, 407, 202104061633, positif
pro, -6.09%, 0.742897, 1.89, 63, 385.0, 185, 98, 410, 202104061633, negatif
game, 6.81%, 0.370286, 2.12, 11, 36.0, 36, 17, 412, 202104061633, positif
any, 2.27%, 2.70, 1.84, 22, 124.0, 70, 38, 414, 202104061633, positif
sha, 6.32%, 0.015416, 1.85, 13, 82.0, 37, 20, 423, 202104061633, positif
etp, 0.34%, 0.549216, 1.22, 6, 14.0, 11, 9, 431, 202104061633, positif
met, 2.91%, 3.24, 2.33, 8, 75.0, 21, 9, 445, 202104061633, positif
ost, 16.21%, 0.049505, 2.63, 26, 252.0, 71, 27, 446, 202104061633, positif
hit, 44.12%, 0.000604, 1.69, 10, 13.0, 27, 16, 448, 202104061633, positif
for, -7.48%, 0.08361, 2.13, 112, 957.0, 336, 158, 449, 202104061633, negatif
pay, 9.35%, 0.1672, 5.5, 8, 21.0, 22, 4, 455, 202104061633, positif
ult, 2.79%, 0.013629, 1.5, 8, 20.0, 18, 12, 465, 202104061633, positif
new, 7.31%, 0.001454, 3.02, 36, 246.0, 124, 41, 472, 202104061633, positif
top, -2.72%, 0.005285, 1.24, 18, 165.0, 42, 34, 476, 202104061633, negatif
act, 22.08%, 0.028947, 2.69, 34, 240.0, 121, 45, 477, 202104061633, positif
