btc, -1.59%, 58045.39, 1.91, 17, 41.0, 42, 22, 1, 202104062027, negatif
eth, -0.49%, 2100.17, 1.98, 45, 242.0, 101, 51, 2, 202104062027, negatif
bnb, 4.63%, 390.49, 1.86, 15, 131.0, 39, 21, 3, 202104062027, positif
xrp, 18.76%, 0.99118, 1.67, 17, 77.0, 40, 24, 4, 202104062027, positif
dot, -2.31%, 43.08, 4.29, 11, 34.0, 30, 7, 7, 202104062027, negatif
uni, 1.08%, 31.17, 2.61, 17, 99.0, 73, 28, 8, 202104062027, positif
link, 4.60%, 33.53, 4.75, 9, 17.0, 19, 4, 10, 202104062027, positif
fil, -5.35%, 167.65, 1.44, 8, 86.0, 13, 9, 14, 202104062027, negatif
sol, -2.06%, 23.34, 2.13, 18, 56.0, 64, 30, 23, 202104062027, negatif
cro, -4.06%, 0.208439, 2.58, 21, 215.0, 85, 33, 25, 202104062027, negatif
algo, 4.39%, 1.42, 2.75, 7, 37.0, 11, 4, 39, 202104062027, positif
dai, -0.10%, 1.00, 0.6, 16, 142.0, 25, 42, 43, 202104062027, negatif
comp, -5.44%, 485.76, 2.21, 27, 269.0, 75, 34, 50, 202104062027, negatif
ust, 0.20%, 1.00, 2.59, 44, 211.0, 171, 66, 64, 202104062027, positif
cel, 13.09%, 6.83, 1.6, 7, 101.0, 16, 10, 66, 202104062027, positif
dent, -17.47%, 0.017266, 0.79, 13, 448.0, 30, 38, 67, 202104062027, negatif
uma, -1.78%, 25.64, 2.41, 8, 60.0, 41, 17, 70, 202104062027, negatif
ont, -1.15%, 1.89, 2.18, 29, 140.0, 111, 51, 71, 202104062027, negatif
one, -8.60%, 0.143984, 3.02, 52, 491.0, 175, 58, 82, 202104062027, negatif
ren, 5.71%, 1.11, 1.59, 43, 288.0, 110, 69, 91, 202104062027, positif
win, -1.08%, 0.002182, 2.97, 17, 82.0, 89, 30, 114, 202104062027, negatif
kin, -14.43%, 0.000387, 2.65, 45, 302.0, 164, 62, 122, 202104062027, negatif
ant, 12.95%, 13.68, 2.63, 22, 161.0, 71, 27, 126, 202104062027, positif
fun, -9.12%, 0.047316, 2.1, 33, 585.0, 105, 50, 133, 202104062027, negatif
rep, 2.00%, 43.26, 1.78, 17, 82.0, 57, 32, 135, 202104062027, positif
bal, -3.06%, 58.01, 1.12, 24, 135.0, 45, 40, 147, 202104062027, negatif
orn, -0.26%, 18.19, 1.31, 8, 17.0, 17, 13, 152, 202104062027, negatif
tel, -5.22%, 0.007309, 3.83, 8, 33.0, 23, 6, 154, 202104062027, negatif
wan, -0.21%, 1.92, 4.57, 6, 16.0, 32, 7, 167, 202104062027, negatif
trac, 2.15%, 0.819715, 2.57, 16, 74.0, 77, 30, 180, 202104062027, positif
ark, -8.21%, 2.27, 1.27, 42, 362.0, 114, 90, 181, 202104062027, negatif
ava, 1.62%, 5.39, 2.0, 8, 28.0, 34, 17, 185, 202104062027, positif
rif, 5.77%, 0.374742, 2.62, 8, 9.0, 34, 13, 187, 202104062027, positif
anc, 5.67%, 4.96, 2.05, 82, 700.0, 203, 99, 194, 202104062027, positif
ray, -7.85%, 9.40, 3.67, 10, 27.0, 22, 6, 205, 202104062027, negatif
sys, 0.53%, 0.377004, 1.36, 9, 50.0, 19, 14, 208, 202104062027, positif
data, 29.40%, 0.249589, 1.12, 10, 24.0, 18, 16, 217, 202104062027, positif
spi, -12.73%, 216.00, 0.71, 15, 25.0, 24, 34, 220, 202104062027, negatif
lon, -1.69%, 7.11, 4.82, 13, 129.0, 53, 11, 245, 202104062027, negatif
rly, -9.06%, 1.07, 3.0, 6, 29.0, 21, 7, 267, 202104062027, negatif
dia, -7.44%, 4.66, 1.88, 14, 69.0, 30, 16, 276, 202104062027, negatif
vid, -5.99%, 0.823227, 2.0, 19, 79.0, 72, 36, 285, 202104062027, negatif
key, -6.44%, 0.025283, 1.5, 15, 111.0, 24, 16, 301, 202104062027, negatif
ring, -5.54%, 0.227486, 1.52, 20, 135.0, 44, 29, 312, 202104062027, negatif
loc, -16.58%, 6.89, 2.28, 36, 154.0, 107, 47, 319, 202104062027, negatif
easy, 18.82%, 40.65, 4.0, 6, 91.0, 24, 6, 332, 202104062027, positif
ast, -4.52%, 0.5306, 2.3, 14, 75.0, 46, 20, 353, 202104062027, negatif
pai, 2.93%, 0.04497, 2.08, 6, 136.0, 27, 13, 369, 202104062027, positif
tru, -5.34%, 0.4737, 1.39, 22, 172.0, 68, 49, 374, 202104062027, negatif
pro, -3.86%, 0.804657, 2.0, 60, 310.0, 192, 96, 395, 202104062027, negatif
any, 4.49%, 2.79, 1.78, 20, 117.0, 64, 36, 406, 202104062027, positif
polk, 1.45%, 2.24, 4.67, 9, 15.0, 28, 6, 408, 202104062027, positif
game, 0.18%, 0.362464, 2.32, 15, 81.0, 65, 28, 409, 202104062027, positif
sha, -6.54%, 0.014869, 2.67, 11, 114.0, 32, 12, 422, 202104062027, negatif
etp, 33.47%, 0.56057, 0.64, 7, 36.0, 7, 11, 425, 202104062027, positif
met, 1.64%, 3.30, 1.76, 14, 99.0, 37, 21, 444, 202104062027, positif
ost, 5.81%, 0.049361, 2.38, 32, 108.0, 95, 40, 445, 202104062027, positif
