btc, 1.27%, 58431.72, 1.63, 15, 324.0, 31, 19, 1, 202104011335, positif
eth, 6.76%, 1920.47, 1.58, 36, 642.0, 71, 45, 2, 202104011335, positif
bnb, 6.69%, 314.69, 1.75, 15, 105.0, 28, 16, 3, 202104011335, positif
ada, 1.03%, 1.19, 6.0, 15, 328.0, 48, 8, 5, 202104011335, positif
dot, 9.86%, 37.70, 5.5, 8, 68.0, 22, 4, 6, 202104011335, positif
uni, 5.67%, 29.17, 4.21, 19, 215.0, 80, 19, 8, 202104011335, positif
fil, 41.64%, 216.67, 1.5, 9, 219.0, 12, 8, 9, 202104011335, positif
ltc, 3.43%, 195.48, 1.67, 9, 44.0, 15, 9, 10, 202104011335, positif
cro, 3.24%, 0.211007, 3.11, 8, 56.0, 28, 9, 21, 202104011335, positif
sol, 3.00%, 19.27, 2.65, 11, 124.0, 45, 17, 24, 202104011335, positif
algo, 7.25%, 1.35, 1.0, 8, 65.0, 10, 10, 36, 202104011335, positif
dai, -0.07%, 1.00, 0.78, 16, 103.0, 35, 45, 40, 202104011335, negatif
comp, 16.25%, 450.22, 2.54, 22, 117.0, 66, 26, 49, 202104011335, positif
zil, 1.60%, 0.175286, 3.17, 6, 108.0, 19, 6, 57, 202104011335, positif
one, 1.91%, 0.182298, 2.53, 53, 660.0, 172, 68, 63, 202104011335, positif
ust, -0.20%, 0.999, 3.2, 31, 243.0, 144, 45, 66, 202104011335, negatif
etc, 7.18%, 13.85, 1.5, 7, 30.0, 15, 10, 67, 202104011335, positif
mana, 0.04%, 1.02, 0.75, 6, 18.0, 12, 16, 68, 202104011335, positif
ont, 18.17%, 1.80, 2.1, 26, 115.0, 84, 40, 72, 202104011335, positif
dent, -0.42%, 0.013041, 1.17, 8, 67.0, 21, 18, 79, 202104011335, negatif
ren, 4.47%, 1.05, 1.5, 37, 510.0, 96, 64, 89, 202104011335, positif
rep, -1.71%, 39.09, 2.18, 13, 70.0, 37, 17, 136, 202104011335, negatif
ant, -4.57%, 10.66, 2.36, 30, 234.0, 118, 50, 137, 202104011335, negatif
fun, 2.88%, 0.040793, 1.86, 15, 1024.0, 54, 29, 138, 202104011335, positif
tel, 1.78%, 0.007837, 1.47, 10, 251.0, 22, 15, 142, 202104011335, positif
bal, 1.97%, 55.92, 0.73, 18, 104.0, 30, 41, 145, 202104011335, positif
kin, 15.64%, 0.000254, 2.7, 37, 559.0, 154, 57, 146, 202104011335, positif
ark, -3.55%, 2.75, 1.26, 43, 304.0, 87, 69, 154, 202104011335, negatif
wan, 1.23%, 1.80, 2.35, 7, 40.0, 40, 17, 163, 202104011335, positif
trac, 10.83%, 0.836189, 4.67, 11, 67.0, 56, 12, 165, 202104011335, positif
