btc, -1.39%, 58133.99, 2.47, 17, 36.0, 37, 15, 1, 202104062251, negatif
eth, 0.42%, 2116.14, 1.8, 38, 272.0, 83, 46, 2, 202104062251, positif
bnb, 4.33%, 390.68, 2.06, 15, 34.0, 35, 17, 3, 202104062251, positif
xrp, 16.69%, 0.95539, 1.33, 11, 16.0, 20, 15, 4, 202104062251, positif
dot, -1.61%, 42.99, 3.25, 10, 123.0, 26, 8, 7, 202104062251, negatif
uni, 1.03%, 31.10, 3.5, 17, 526.0, 77, 22, 8, 202104062251, positif
link, 5.97%, 33.68, 3.33, 8, 34.0, 20, 6, 10, 202104062251, positif
fil, -5.77%, 166.49, 1.43, 6, 35.0, 10, 7, 14, 202104062251, negatif
sol, 0.64%, 24.11, 3.12, 15, 31.0, 53, 17, 23, 202104062251, positif
cro, -4.40%, 0.207511, 2.5, 18, 31.0, 55, 22, 25, 202104062251, negatif
dai, -0.07%, 1.00, 0.63, 10, 175.0, 17, 27, 43, 202104062251, negatif
comp, -6.86%, 488.84, 2.41, 24, 603.0, 70, 29, 50, 202104062251, negatif
ust, 0.10%, 1.00, 2.26, 38, 164.0, 147, 65, 65, 202104062251, positif
dent, -16.00%, 0.017523, 0.69, 14, 78.0, 27, 39, 67, 202104062251, negatif
uma, -1.42%, 25.83, 2.29, 7, 14.0, 39, 17, 71, 202104062251, negatif
ont, -4.14%, 1.86, 2.49, 27, 198.0, 92, 37, 74, 202104062251, negatif
one, -9.51%, 0.143032, 2.62, 39, 180.0, 102, 39, 84, 202104062251, negatif
ren, 4.55%, 1.11, 1.19, 37, 175.0, 69, 58, 91, 202104062251, positif
win, -1.66%, 0.002257, 2.33, 20, 103.0, 100, 43, 111, 202104062251, negatif
kin, -4.33%, 0.000391, 2.35, 34, 130.0, 108, 46, 122, 202104062251, negatif
ant, 8.63%, 13.16, 2.0, 22, 745.0, 58, 29, 128, 202104062251, positif
fun, -8.71%, 0.04756, 2.0, 24, 183.0, 72, 36, 133, 202104062251, negatif
rep, 1.58%, 42.97, 1.86, 15, 16.0, 54, 29, 135, 202104062251, positif
bal, -2.57%, 58.07, 1.31, 19, 214.0, 42, 32, 145, 202104062251, negatif
orn, -2.47%, 17.89, 1.12, 6, 16.0, 9, 8, 152, 202104062251, negatif
tel, -3.09%, 0.007315, 3.82, 13, 130.0, 42, 11, 153, 202104062251, negatif
trac, 2.30%, 0.826664, 2.31, 17, 58.0, 74, 32, 180, 202104062251, positif
ark, -8.68%, 2.28, 1.2, 36, 212.0, 98, 82, 181, 202104062251, negatif
rif, 6.86%, 0.377905, 2.08, 7, 44.0, 27, 13, 187, 202104062251, positif
anc, 4.77%, 4.92, 2.13, 79, 1282.0, 183, 86, 194, 202104062251, positif
data, 43.31%, 0.279651, 0.77, 9, 40.0, 10, 13, 198, 202104062251, positif
ray, -5.45%, 9.50, 8.0, 8, 39.0, 16, 2, 204, 202104062251, negatif
sys, 1.28%, 0.37439, 1.47, 11, 37.0, 28, 19, 209, 202104062251, positif
spi, -7.63%, 223.50, 0.62, 8, 161.0, 10, 16, 219, 202104062251, negatif
lon, -0.34%, 7.14, 5.33, 9, 7.0, 32, 6, 246, 202104062251, negatif
pha, -3.06%, 0.888045, 3.75, 6, 31.0, 15, 4, 251, 202104062251, negatif
rly, -7.47%, 1.08, 4.8, 6, 8.0, 24, 5, 268, 202104062251, negatif
dia, -9.33%, 4.63, 2.17, 12, 34.0, 26, 12, 279, 202104062251, negatif
vid, -7.36%, 0.797679, 1.88, 15, 51.0, 49, 26, 293, 202104062251, negatif
key, -8.40%, 0.024828, 2.0, 7, 42.0, 16, 8, 300, 202104062251, negatif
ring, -12.07%, 0.220983, 2.28, 16, 50.0, 41, 18, 315, 202104062251, negatif
loc, -29.13%, 5.40, 1.88, 30, 843.0, 75, 40, 350, 202104062251, negatif
ast, -4.17%, 0.5352, 2.18, 12, 97.0, 48, 22, 352, 202104062251, negatif
pai, 9.92%, 0.04753, 1.84, 8, 26.0, 35, 19, 364, 202104062251, positif
tru, -7.86%, 0.4688, 1.34, 13, 54.0, 39, 29, 378, 202104062251, negatif
pro, -3.13%, 0.804109, 2.27, 52, 324.0, 186, 82, 395, 202104062251, negatif
any, 3.70%, 2.80, 1.47, 20, 54.0, 63, 43, 405, 202104062251, positif
polk, -1.26%, 2.22, 2.27, 8, 100.0, 25, 11, 409, 202104062251, negatif
game, -1.63%, 0.359766, 2.41, 13, 36.0, 53, 22, 410, 202104062251, negatif
sha, -11.05%, 0.01416, 2.22, 7, 24.0, 20, 9, 428, 202104062251, negatif
ost, 7.35%, 0.049991, 2.35, 28, 77.0, 73, 31, 443, 202104062251, positif
met, 0.25%, 3.28, 2.4, 10, 32.0, 36, 15, 446, 202104062251, positif
hit, -5.46%, 0.000589, 2.19, 11, 21.0, 35, 16, 449, 202104062251, negatif
for, -3.67%, 0.081298, 2.28, 99, 1211.0, 303, 133, 450, 202104062251, negatif
pay, 1.25%, 0.1618, 3.0, 6, 55.0, 12, 4, 457, 202104062251, positif
new, -15.74%, 0.001376, 2.48, 36, 107.0, 124, 50, 469, 202104062251, negatif
block, -7.58%, 3.27, 2.0, 24, 675.0, 64, 32, 485, 202104062251, negatif
ach, 26.10%, 0.015238, 1.24, 17, 65.0, 42, 34, 486, 202104062251, positif
act, -14.19%, 0.024478, 2.32, 28, 174.0, 102, 44, 490, 202104062251, negatif
smart, 96.86%, 0.016322, 1.96, 14, 18.0, 49, 25, 494, 202104062251, positif
