btc, 4.66%, 58610.37, 1.8, 21, 110.0, 45, 25, 1, 202103310124, positif
eth, 7.15%, 1837.67, 2.12, 36, 1014.0, 72, 34, 2, 202103310124, positif
bnb, 11.84%, 308.49, 2.23, 6, 118.0, 29, 13, 3, 202103310124, positif
ada, 1.33%, 1.21, 2.91, 13, 534.0, 32, 11, 5, 202103310124, positif
uni, 0.04%, 28.53, 3.63, 29, 1065.0, 109, 30, 8, 202103310124, positif
ltc, 5.40%, 194.96, 1.05, 10, 48.0, 21, 20, 9, 202103310124, positif
fil, 13.46%, 149.71, 1.21, 12, 213.0, 17, 14, 15, 202103310124, positif
doge, -0.61%, 0.054009, 2.71, 6, 27.0, 19, 7, 18, 202103310124, negatif
cro, 6.66%, 0.213935, 3.24, 22, 553.0, 94, 29, 20, 202103310124, positif
sol, 8.90%, 18.98, 1.12, 9, 65.0, 19, 17, 22, 202103310124, positif
dai, -0.07%, 1.00, 0.56, 13, 1269.0, 22, 39, 41, 202103310124, negatif
comp, 9.06%, 400.28, 1.67, 31, 1250.0, 70, 42, 59, 202103310124, positif
matic, 8.78%, 0.369922, 2.0, 7, 651.0, 20, 10, 60, 202103310124, positif
one, 10.07%, 0.190484, 3.21, 49, 1345.0, 138, 43, 61, 202103310124, positif
bat, 3.08%, 1.16, 1.8, 6, 163.0, 9, 5, 64, 202103310124, positif
ust, -0.28%, 0.9981, 2.57, 39, 1897.0, 157, 61, 68, 202103310124, negatif
etc, 8.05%, 12.91, 0.71, 6, 530.0, 5, 7, 71, 202103310124, positif
uma, 5.22%, 23.15, 2.29, 7, 75.0, 39, 17, 73, 202103310124, positif
ont, 3.17%, 1.63, 2.28, 19, 144.0, 73, 32, 75, 202103310124, positif
ren, 8.62%, 1.07, 1.39, 40, 977.0, 85, 61, 87, 202103310124, positif
ant, 17.24%, 11.51, 1.4, 32, 2045.0, 77, 55, 135, 202103310124, positif
rep, 13.70%, 41.27, 2.28, 12, 652.0, 41, 18, 136, 202103310124, positif
fun, 18.41%, 0.042207, 2.39, 18, 629.0, 79, 33, 138, 202103310124, positif
tel, 26.75%, 0.00813, 1.92, 10, 514.0, 25, 13, 143, 202103310124, positif
bal, 8.75%, 56.67, 1.55, 17, 2500.0, 51, 33, 149, 202103310124, positif
ark, 54.79%, 2.97, 1.34, 48, 2124.0, 131, 98, 150, 202103310124, positif
kin, 18.34%, 0.000229, 2.13, 39, 1540.0, 130, 61, 154, 202103310124, positif
trac, 0.47%, 0.767306, 2.9, 14, 1093.0, 61, 21, 176, 202103310124, positif
ava, 19.48%, 5.26, 2.12, 7, 629.0, 17, 8, 179, 202103310124, positif
elf, 26.18%, 0.466494, 3.5, 7, 159.0, 21, 6, 185, 202103310124, positif
sys, 7.26%, 0.380967, 1.22, 11, 234.0, 28, 23, 197, 202103310124, positif
anc, 5.98%, 4.80, 2.06, 104, 2776.0, 261, 127, 201, 202103310124, positif
tomo, 3.57%, 2.69, 3.71, 6, 151.0, 26, 7, 206, 202103310124, positif
lon, 16.98%, 8.32, 3.44, 30, 1762.0, 117, 34, 225, 202103310124, positif
vid, 16.96%, 0.971651, 3.25, 12, 1390.0, 52, 16, 250, 202103310124, positif
rly, -0.03%, 1.09, 3.9, 11, 398.0, 39, 10, 262, 202103310124, negatif
win, 4.82%, 0.000391, 3.21, 21, 2157.0, 122, 38, 273, 202103310124, positif
dia, 2.36%, 3.86, 1.5, 10, 418.0, 18, 12, 294, 202103310124, positif
key, -2.54%, 0.022415, 1.67, 13, 135.0, 15, 9, 307, 202103310124, negatif
ast, -2.88%, 0.6424, 2.02, 25, 2056.0, 85, 42, 310, 202103310124, negatif
ring, 13.47%, 0.201986, 2.33, 13, 77.0, 35, 15, 311, 202103310124, positif
wing, 29.30%, 61.72, 3.8, 9, 1538.0, 57, 15, 320, 202103310124, positif
loc, 38.80%, 5.34, 2.14, 34, 167.0, 90, 42, 339, 202103310124, positif
tru, 18.07%, 0.488, 1.42, 13, 217.0, 47, 33, 358, 202103310124, positif
any, -1.61%, 3.05, 2.17, 29, 467.0, 78, 36, 379, 202103310124, negatif
game, -2.81%, 0.404193, 2.12, 15, 136.0, 53, 25, 380, 202103310124, negatif
pro, -5.30%, 0.70493, 1.97, 86, 1506.0, 268, 136, 393, 202103310124, negatif
for, 23.12%, 0.088691, 2.09, 142, 4581.0, 451, 216, 426, 202103310124, positif
pay, 10.73%, 0.1651, 1.53, 43, 1173.0, 112, 73, 441, 202103310124, positif
ult, 5.23%, 0.014069, 2.73, 13, 1199.0, 30, 11, 444, 202103310124, positif
met, 6.59%, 2.82, 1.89, 14, 343.0, 34, 18, 446, 202103310124, positif
ost, 9.55%, 0.039284, 2.52, 20, 770.0, 101, 40, 454, 202103310124, positif
sha, -6.92%, 0.00994, 1.43, 12, 1799.0, 40, 28, 456, 202103310124, negatif
polk, -8.64%, 2.07, 4.0, 7, 648.0, 24, 6, 463, 202103310124, negatif
block, 7.32%, 3.62, 1.74, 25, 132.0, 61, 35, 464, 202103310124, positif
top, 16.85%, 0.004702, 1.78, 22, 1240.0, 66, 37, 468, 202103310124, positif
trade, 9.56%, 0.802, 2.11, 15, 645.0, 57, 27, 480, 202103310124, positif
man, 9.37%, 0.105948, 2.36, 23, 883.0, 104, 44, 481, 202103310124, positif
new, 13.41%, 0.00104, 3.65, 62, 1541.0, 226, 62, 487, 202103310124, positif
hot, 3.38%, 0.027368, 6.44, 27, 302.0, 116, 18, 497, 202103310124, positif
