btc, 0.81%, 58167.38, 2.09, 24, 597.0, 48, 23, 1, 202104092027, positif
eth, -0.05%, 2069.77, 2.27, 41, 736.0, 102, 45, 2, 202104092027, negatif
bnb, 6.05%, 441.53, 1.87, 18, 43.0, 43, 23, 3, 202104092027, positif
xrp, 5.57%, 1.02, 1.42, 6, 28.0, 17, 12, 4, 202104092027, positif
dot, -0.35%, 40.75, 3.83, 8, 9.0, 23, 6, 7, 202104092027, negatif
uni, 0.22%, 29.79, 2.75, 8, 66.0, 33, 12, 8, 202104092027, positif
fil, 15.00%, 170.72, 1.08, 7, 38.0, 14, 13, 13, 202104092027, positif
cro, 4.77%, 0.209852, 2.93, 11, 115.0, 41, 14, 24, 202104092027, positif
cake, 6.59%, 22.16, 0.8, 6, 11.0, 8, 10, 40, 202104092027, positif
dai, -0.04%, 1.00, 0.6, 15, 162.0, 25, 42, 43, 202104092027, negatif
comp, -2.20%, 458.65, 1.39, 17, 671.0, 46, 33, 51, 202104092027, negatif
cel, -2.62%, 7.47, 1.33, 7, 60.0, 24, 18, 65, 202104092027, negatif
ust, -0.55%, 0.994, 1.69, 25, 93.0, 71, 42, 66, 202104092027, negatif
ont, 8.24%, 2.03, 1.67, 21, 595.0, 85, 51, 71, 202104092027, positif
uma, 3.90%, 25.42, 2.21, 6, 43.0, 31, 14, 76, 202104092027, positif
one, -1.73%, 0.157633, 1.92, 33, 100.0, 102, 53, 78, 202104092027, negatif
ren, -0.30%, 1.04, 1.78, 28, 1092.0, 89, 50, 95, 202104092027, negatif
rep, 5.61%, 51.31, 1.62, 20, 741.0, 55, 34, 126, 202104092027, positif
kin, -1.00%, 0.000362, 2.31, 20, 648.0, 60, 26, 128, 202104092027, negatif
win, -12.41%, 0.001654, 2.8, 23, 188.0, 98, 35, 133, 202104092027, negatif
ant, 4.18%, 12.08, 1.46, 17, 77.0, 41, 28, 138, 202104092027, positif
fun, 0.91%, 0.044495, 0.62, 9, 100.0, 16, 26, 139, 202104092027, positif
agi, 0.42%, 0.465934, 1.12, 7, 47.0, 19, 17, 149, 202104092027, positif
ark, 16.26%, 2.97, 1.24, 43, 781.0, 120, 97, 154, 202104092027, positif
bal, -2.18%, 52.60, 0.97, 17, 187.0, 34, 35, 159, 202104092027, negatif
orn, 1.22%, 17.07, 1.4, 10, 34.0, 21, 15, 162, 202104092027, positif
tel, -6.62%, 0.006597, 1.6, 6, 12.0, 8, 5, 167, 202104092027, negatif
trac, 6.38%, 0.786499, 3.5, 14, 58.0, 56, 16, 183, 202104092027, positif
anc, 5.29%, 5.40, 1.81, 95, 896.0, 206, 114, 184, 202104092027, positif
ava, 0.63%, 5.38, 1.67, 7, 821.0, 15, 9, 188, 202104092027, positif
sys, 3.05%, 0.39961, 5.0, 6, 11.0, 20, 4, 207, 202104092027, positif
spi, -4.96%, 216.00, 0.5, 12, 164.0, 14, 28, 226, 202104092027, negatif
lon, 2.74%, 7.13, 3.38, 12, 53.0, 27, 8, 254, 202104092027, positif
bel, -7.05%, 5.22, 0.79, 6, 29.0, 11, 14, 267, 202104092027, negatif
vid, -17.34%, 0.781407, 2.6, 13, 520.0, 39, 15, 303, 202104092027, negatif
key, -3.93%, 0.024207, 1.2, 9, 45.0, 12, 10, 312, 202104092027, negatif
mass, 5.60%, 1.05, 1.75, 7, 49.0, 21, 12, 326, 202104092027, positif
loc, 17.57%, 6.65, 1.93, 27, 163.0, 56, 29, 328, 202104092027, positif
ring, -0.88%, 0.198828, 1.84, 20, 257.0, 68, 37, 336, 202104092027, negatif
pro, 26.09%, 1.08, 1.6, 48, 1611.0, 117, 73, 365, 202104092027, positif
ast, 0.33%, 0.4822, 1.33, 7, 21.0, 16, 12, 373, 202104092027, positif
tru, 3.53%, 0.4866, 1.71, 11, 72.0, 29, 17, 382, 202104092027, positif
pai, -1.05%, 0.04355, 1.87, 8, 23.0, 28, 15, 386, 202104092027, negatif
for, 50.69%, 0.125708, 2.12, 99, 643.0, 294, 139, 408, 202104092027, positif
any, 1.13%, 2.69, 1.92, 16, 48.0, 46, 24, 417, 202104092027, positif
polk, 5.64%, 2.19, 6.25, 9, 15.0, 25, 4, 418, 202104092027, positif
game, -0.69%, 0.353205, 1.76, 9, 77.0, 37, 21, 419, 202104092027, negatif
sha, 1.57%, 0.013747, 0.88, 8, 22.0, 15, 17, 439, 202104092027, positif
met, 9.86%, 3.45, 1.59, 12, 58.0, 27, 17, 443, 202104092027, positif
ost, 6.82%, 0.051771, 1.24, 19, 577.0, 57, 46, 448, 202104092027, positif
hit, -8.45%, 0.000576, 1.21, 9, 35.0, 17, 14, 454, 202104092027, negatif
new, -3.88%, 0.001512, 2.69, 42, 685.0, 140, 52, 465, 202104092027, negatif
block, 17.33%, 3.92, 1.92, 23, 138.0, 48, 25, 470, 202104092027, positif
pay, -12.55%, 0.14, 3.0, 13, 60.0, 30, 10, 472, 202104092027, negatif
act, 14.56%, 0.027503, 1.74, 30, 130.0, 92, 53, 478, 202104092027, positif
cover, -4.88%, 445.66, 2.82, 8, 21.0, 31, 11, 481, 202104092027, negatif
smart, 2.36%, 0.017292, 1.59, 12, 25.0, 35, 22, 496, 202104092027, positif
ach, -7.43%, 0.014373, 2.11, 14, 610.0, 40, 19, 499, 202104092027, negatif
