btc,59345.9,57777.18,-2.64,20213312241,9,33.0,52.0,14.0,-2.0
eth,1851.56,1803.86,-2.58,20213312241,9,-7.0,-13.0,-13.0,-40.0
bnb,306.59,295.82,-3.51,20213312241,9,29.0,12.0,83.0,133.0
ada,1.19,1.18,-0.84,20213312241,9,-13.0,-13.0,38.0,-62.0
uni,27.99,27.66,-1.18,20213312241,9,29.0,30.0,61.0,129.0
ltc,193.44,189.51,-2.03,20213312241,9,-10.0,9.0,23.0,-71.0
fil,185.39,154.36,-16.74,20213312241,9,33.0,24.0,45.0,1148.0
cro,0.210629,0.204483,-2.92,20213312241,9,58.0,74.0,125.0,1092.0
sol,19.5,18.74,-3.9,20213312241,9,-8.0,-8.0,-12.0,306.0
algo,1.3,1.27,-2.31,20213312241,9,0.0,17.0,0.0,-9.0
dai,1.0,1.0,0.0,20213312241,9,-8.0,-35.0,-14.0,981.0
comp,394.99,389.76,-1.32,20213312241,9,30.0,26.0,19.0,249.0
one,0.181537,0.179124,-1.33,20213312241,9,-13.0,-11.0,-27.0,107.0
ust,0.998,1.0,0.2,20213312241,9,31.0,38.0,15.0,702.0
etc,13.42,13.0,-3.13,20213312241,9,-25.0,-29.0,11.0,1043.0
uma,24.03,23.17,-3.58,20213312241,9,17.0,26.0,21.0,-64.0
ont,1.58,1.53,-3.16,20213312241,9,41.0,43.0,65.0,-9.0
dent,0.013257,0.013005,-1.9,20213312241,9,-40.0,-29.0,-24.0,307.0
ren,1.05,0.99977,-4.78,20213312241,9,33.0,22.0,29.0,1222.0
rep,40.97,39.88,-2.66,20213312241,9,-29.0,-13.0,-16.0,364.0
ant,11.3,11.32,0.18,20213312241,9,45.0,15.0,35.0,110.0
fun,0.040415,0.039565,-2.1,20213312241,9,-16.0,14.0,19.0,-76.0
bal,56.09,54.97,-2.0,20213312241,9,-10.0,21.0,-23.0,316.0
ark,3.0,2.85,-5.0,20213312241,9,9.0,67.0,45.0,632.0
tel,0.007207,0.007736,7.34,20213312241,9,67.0,200.0,114.0,68.0
kin,0.000229,0.00022,-3.93,20213312241,9,9.0,5.0,0.0,43.0
ava,5.46,5.05,-7.51,20213312241,9,-14.0,-28.0,-36.0,-26.0
sys,0.380192,0.36002,-5.31,20213312241,9,-38.0,-15.0,-23.0,-24.0
anc,4.66,4.66,0.0,20213312241,9,22.0,33.0,30.0,153.0
lon,8.37,7.79,-6.93,20213312241,9,133.0,162.0,150.0,867.0
rly,1.26,1.13,-10.32,20213312241,9,117.0,208.0,275.0,149.0
win,0.000486,0.00043,-11.52,20213312241,9,-13.0,-4.0,-3.0,29.0
vid,0.956026,0.985649,3.1,20213312241,9,9.0,15.0,-17.0,349.0
dia,3.89,3.71,-4.63,20213312241,9,0.0,7.0,8.0,17.0
loc,7.02,5.5,-21.65,20213312241,9,-3.0,-21.0,5.0,-70.0
ring,0.205073,0.196894,-3.99,20213312241,9,18.0,55.0,31.0,-12.0
key,0.021822,0.021261,-2.57,20213312241,9,0.0,-30.0,-25.0,-28.0
ast,0.63496,0.596,-6.14,20213312241,9,0.0,5.0,-3.0,15.0
tru,0.5052,0.4866,-3.68,20213312241,9,83.0,208.0,200.0,2343.0
pro,0.898262,0.689857,-23.2,20213312241,9,22.0,39.0,45.0,21.0
any,2.95,2.9,-1.69,20213312241,9,12.0,31.0,11.0,114.0
game,0.38466,0.390657,1.56,20213312241,9,43.0,15.0,12.0,-23.0
pai,0.031642,0.029666,-6.24,20213312241,9,0.0,-56.0,0.0,-10.0
for,0.093931,0.08944,-4.78,20213312241,9,21.0,27.0,33.0,164.0
