btc,57912.2,57437.62,-0.82,20213291837,-4,-21.0,-34.0,-52.0,2.0
eth,1780.51,1810.15,1.66,20213291837,-4,-13.0,-33.0,-52.0,-71.0
bnb,273.66,272.11,-0.57,20213291837,-4,-43.0,-71.0,-67.0,-65.0
ada,1.21,1.2,-0.83,20213291837,-4,22.0,13.0,25.0,-41.0
xrp,0.55868,0.56109,0.43,20213291837,-4,-33.0,-40.0,-46.0,-97.0
uni,28.99,28.96,-0.1,20213291837,-4,-22.0,-45.0,-47.0,-57.0
ltc,193.93,194.0,0.04,20213291837,-4,-65.0,-71.0,-65.0,-84.0
fil,127.23,125.48,-1.38,20213291837,-4,-27.0,-27.0,0.0,-55.0
doge,0.054103,0.053907,-0.36,20213291837,-4,-25.0,-42.0,-64.0,150.0
cro,0.217753,0.212613,-2.36,20213291837,-4,0.0,56.0,200.0,-49.0
sol,18.52,18.74,1.19,20213291837,-4,-56.0,-79.0,-56.0,-83.0
dai,1.0,1.0,0.0,20213291837,-4,-68.0,-77.0,-68.0,-63.0
one,0.207325,0.19587,-5.53,20213291837,-4,-55.0,-51.0,-49.0,-61.0
comp,378.68,397.92,5.08,20213291837,-4,-45.0,-48.0,-52.0,-49.0
ust,0.999,0.9991,0.01,20213291837,-4,-55.0,-57.0,-37.0,-89.0
etc,12.33,12.26,-0.57,20213291837,-4,-25.0,-37.0,18.0,25.0
uma,22.7,22.89,0.84,20213291837,-4,-57.0,-56.0,-56.0,-100.0
ont,1.57,1.58,0.64,20213291837,-4,-43.0,-35.0,-52.0,-3.0
ren,1.08,1.08,0.0,20213291837,-4,-47.0,-50.0,-48.0,-24.0
dent,0.010613,0.010717,0.98,20213291837,-4,-27.0,-48.0,11.0,-35.0
fun,0.040353,0.039062,-3.2,20213291837,-4,-38.0,-38.0,-44.0,-49.0
rep,36.72,37.22,1.36,20213291837,-4,-45.0,-52.0,-50.0,-76.0
tel,0.007658,0.007564,-1.23,20213291837,-4,9.0,8.0,-39.0,-47.0
ant,9.49,9.37,-1.26,20213291837,-4,-72.0,-65.0,-34.0,-56.0
bal,52.8,54.52,3.26,20213291837,-4,-57.0,-67.0,-58.0,-45.0
kin,0.000232,0.000237,2.16,20213291837,-4,-56.0,-63.0,-60.0,-45.0
ark,1.99,2.21,11.06,20213291837,-4,-15.0,-23.0,-1.0,-51.0
sys,0.374551,0.364749,-2.62,20213291837,-4,14.0,8.0,-4.0,16.0
anc,4.67,4.77,2.14,20213291837,-4,-33.0,-32.0,-30.0,-29.0
lon,7.78,7.75,-0.39,20213291837,-4,-45.0,-30.0,-50.0,-51.0
data,0.16574,0.164292,-0.87,20213291837,-4,14.0,-30.0,22.0,18.0
vid,0.909471,0.884454,-2.75,20213291837,-4,0.0,42.0,-9.0,-39.0
win,0.000374,0.00037,-1.07,20213291837,-4,-63.0,-63.0,-61.0,-82.0
ast,0.7137,0.672,-5.84,20213291837,-4,0.0,-8.0,-14.0,-89.0
dia,3.63,3.57,-1.65,20213291837,-4,-8.0,19.0,64.0,45.0
key,0.022394,0.023192,3.56,20213291837,-4,-44.0,-26.0,-50.0,69.0
ring,0.201701,0.19038,-5.61,20213291837,-4,-7.0,9.0,-14.0,-21.0
tru,0.453,0.4504,-0.57,20213291837,-4,-29.0,-15.0,10.0,63.0
game,0.443157,0.418616,-5.54,20213291837,-4,-41.0,-61.0,-38.0,-30.0
loc,3.96,4.76,20.2,20213291837,-4,11.0,29.0,33.0,28.0
any,3.02,3.03,0.33,20213291837,-4,-49.0,-61.0,-49.0,-46.0
pro,0.721808,0.724944,0.43,20213291837,-4,-47.0,-41.0,-51.0,-55.0
for,0.078163,0.077485,-0.87,20213291837,-4,-31.0,-32.0,-25.0,-51.0
pay,0.1621,0.1595,-1.6,20213291837,-4,-25.0,-12.0,-42.0,-46.0
sha,0.010777,0.010782,0.05,20213291837,-4,36.0,90.0,150.0,-41.0
met,2.71,2.78,2.58,20213291837,-4,-25.0,-27.0,-30.0,-34.0
block,4.0,3.9,-2.5,20213291837,-4,17.0,2.0,53.0,-5.0
polk,2.24,2.29,2.23,20213291837,-4,-12.0,0.0,-9.0,-91.0
via,1.3,1.31,0.77,20213291837,-4,0.0,260.0,0,-28.0
ost,0.038234,0.03855,0.83,20213291837,-4,-64.0,-59.0,-56.0,-81.0
man,0.107118,0.105916,-1.12,20213291837,-4,-43.0,-56.0,-47.0,-44.0
new,0.00106,0.001062,0.19,20213291837,-4,-44.0,-50.0,-30.0,-41.0
trade,0.72,0.738,2.5,20213291837,-4,-33.0,-21.0,19.0,-87.0
hot,0.02649,0.028593,7.94,20213291837,-4,40.0,39.0,267.0,157.0
btc,57437.62,59034.52,2.78,20213292234,-17,16.0,24.0,167.0,2.0
eth,1810.15,1837.63,1.52,20213292234,-17,15.0,16.0,48.0,444.0
bnb,272.11,296.87,9.1,20213292234,-17,-12.0,38.0,-7.0,-38.0
ada,1.2,1.22,1.67,20213292234,-17,27.0,35.0,80.0,1409.0
dot,33.95,34.15,0.59,20213292234,-17,0.0,64.0,-20.0,0
uni,28.96,28.72,-0.83,20213292234,-17,78.0,90.0,88.0,65.0
ltc,194.0,197.36,1.73,20213292234,-17,38.0,22.0,111.0,205.0
fil,125.48,126.27,0.63,20213292234,-17,38.0,25.0,62.0,62.0
doge,0.053907,0.05432,0.77,20213292234,-17,0.0,22.0,60.0,376.0
cro,0.212613,0.217548,2.32,20213292234,-17,133.0,120.0,89.0,-45.0
sol,18.74,20.08,7.15,20213292234,-17,18.0,27.0,15.0,624.0
dai,1.0,1.0,0.0,20213292234,-17,17.0,50.0,26.0,-61.0
cake,17.07,17.62,3.22,20213292234,-17,-14.0,-17.0,-21.0,145.0
comp,397.92,408.33,2.62,20213292234,-17,23.0,33.0,28.0,8.0
one,0.19587,0.193603,-1.16,20213292234,-17,36.0,43.0,98.0,261.0
ust,0.9991,1.0,0.09,20213292234,-17,25.0,36.0,-9.0,169.0
etc,12.26,12.88,5.06,20213292234,-17,33.0,0.0,-15.0,-56.0
uma,22.89,23.45,2.45,20213292234,-17,0.0,0.0,0.0,0
ont,1.58,1.61,1.9,20213292234,-17,56.0,75.0,55.0,140.0
ren,1.08,1.09,0.93,20213292234,-17,21.0,14.0,11.0,175.0
dent,0.010717,0.013762,28.41,20213292234,-17,-12.0,-18.0,-38.0,-90.0
rep,37.22,43.33,16.42,20213292234,-17,36.0,38.0,60.0,19.0
fun,0.039062,0.040966,4.87,20213292234,-17,20.0,10.0,4.0,-50.0
tel,0.007564,0.007303,-3.45,20213292234,-17,-17.0,-36.0,-21.0,-72.0
bal,54.52,57.13,4.79,20213292234,-17,-13.0,-10.0,-4.0,-45.0
ant,9.37,12.3,31.27,20213292234,-17,73.0,67.0,133.0,0.0
kin,0.000237,0.000239,0.84,20213292234,-17,62.0,60.0,78.0,41.0
ark,2.21,2.57,16.29,20213292234,-17,28.0,63.0,39.0,41.0
trac,0.726055,0.794673,9.45,20213292234,-17,38.0,23.0,67.0,23.0
rif,0.34466,0.351563,2.0,20213292234,-17,50.0,7.0,-29.0,573.0
sys,0.364749,0.399635,9.56,20213292234,-17,-19.0,-18.0,-19.0,-39.0
anc,4.77,4.8,0.63,20213292234,-17,15.0,16.0,42.0,59.0
lon,7.75,8.2,5.81,20213292234,-17,73.0,103.0,200.0,486.0
data,0.164292,0.169359,3.08,20213292234,-17,0.0,93.0,91.0,575.0
vid,0.884454,0.908002,2.66,20213292234,-17,20.0,20.0,30.0,48.0
win,0.00037,0.000399,7.84,20213292234,-17,31.0,16.0,0.0,96.0
dia,3.57,3.79,6.16,20213292234,-17,-8.0,-39.0,9.0,67.0
key,0.023192,0.023251,0.25,20213292234,-17,-7.0,-46.0,-17.0,-70.0
ast,0.672,0.6632,-1.31,20213292234,-17,40.0,11.0,78.0,639.0
ring,0.19038,0.2098,10.2,20213292234,-17,7.0,63.0,60.0,-29.0
loc,4.76,5.09,6.93,20213292234,-17,40.0,71.0,10.0,87.0
tru,0.4504,0.4892,8.61,20213292234,-17,-20.0,-9.0,-30.0,-72.0
game,0.418616,0.420096,0.35,20213292234,-17,-6.0,12.0,-3.0,29.0
any,3.03,3.08,1.65,20213292234,-17,15.0,12.0,85.0,513.0
pro,0.724944,0.728558,0.5,20213292234,-17,54.0,63.0,63.0,-14.0
for,0.077485,0.086945,12.21,20213292234,-17,9.0,-0.0,-3.0,1.0
sha,0.010782,0.009806,-9.05,20213292234,-17,-16.0,-8.0,-37.0,-66.0
met,2.78,2.82,1.44,20213292234,-17,20.0,-2.0,-9.0,-3.0
pay,0.1595,0.1752,9.84,20213292234,-17,367.0,305.0,914.0,1248.0
polk,2.29,2.22,-3.06,20213292234,-17,57.0,46.0,-10.0,1167.0
block,3.9,3.65,-6.41,20213292234,-17,48.0,109.0,30.0,80.0
ost,0.03855,0.038961,1.07,20213292234,-17,62.0,58.0,48.0,-15.0
man,0.105916,0.10541,-0.48,20213292234,-17,-5.0,1.0,8.0,-71.0
new,0.001062,0.001096,3.2,20213292234,-17,36.0,28.0,17.0,-4.0
trade,0.738,0.777,5.28,20213292234,-17,-38.0,-42.0,-24.0,568.0
hot,0.028593,0.02833,-0.92,20213292234,-17,79.0,76.0,27.0,19.0
btc,59034.52,58953.81,-0.14,20213301557,-2,-14.0,-24.0,-28.0,44.0
