btc,58431.72,59345.9,-1.54,202104011335,9,0.0,-6.0,-10.0,-50.0
eth,1920.47,1851.56,3.72,202104011335,9,24.0,15.0,18.0,2.0
bnb,314.69,306.59,2.64,202104011335,9,114.0,12.0,167.0,775.0
ada,1.19,1.19,0.0,202104011335,9,0.0,-11.0,0.0,195.0
uni,29.17,27.99,4.22,202104011335,9,-10.0,-4.0,6.0,1.0
fil,216.67,185.39,16.87,202104011335,9,0.0,-29.0,-27.0,398.0
ltc,195.48,193.44,1.05,202104011335,9,-10.0,-35.0,-31.0,-92.0
cro,0.211007,0.210629,0.18,202104011335,9,-33.0,-35.0,-25.0,115.0
sol,19.27,19.5,-1.18,202104011335,9,-8.0,25.0,6.0,-2.0
algo,1.35,1.3,3.85,202104011335,9,33.0,-17.0,-9.0,2.0
dai,1.0,1.0,0.0,202104011335,9,23.0,52.0,22.0,-23.0
comp,450.22,394.99,13.98,202104011335,9,10.0,40.0,-16.0,-36.0
one,0.182298,0.181537,0.42,202104011335,9,0.0,-3.0,-12.0,33.0
ust,0.999,0.998,0.1,202104011335,9,-3.0,8.0,-25.0,51.0
etc,13.85,13.42,3.2,202104011335,9,-12.0,-12.0,11.0,43.0
ont,1.8,1.58,13.92,202104011335,9,53.0,38.0,54.0,-52.0
dent,0.013041,0.013257,-1.63,202104011335,9,-20.0,24.0,6.0,123.0
ren,1.05,1.05,0.0,202104011335,9,12.0,1.0,3.0,329.0
rep,39.09,40.97,-4.59,202104011335,9,-24.0,-30.0,-45.0,-35.0
ant,10.66,11.3,-5.66,202104011335,9,36.0,76.0,35.0,2.0
fun,0.040793,0.040415,0.94,202104011335,9,-21.0,-18.0,-9.0,193.0
tel,0.007837,0.007207,8.74,202104011335,9,11.0,16.0,114.0,173.0
bal,55.92,56.09,-0.3,202104011335,9,-10.0,-9.0,-7.0,-51.0
kin,0.000254,0.000229,10.92,202104011335,9,12.0,25.0,2.0,-18.0
ark,2.75,3.0,-8.33,202104011335,9,-4.0,-6.0,-7.0,-10.0
ava,5.5,5.46,0.73,202104011335,9,-14.0,17.0,-7.0,-64.0
anc,4.6,4.66,-1.29,202104011335,9,-1.0,0.0,2.0,96.0
sys,0.34137,0.380192,-10.21,202104011335,9,-19.0,7.0,-8.0,-15.0
win,0.000597,0.000486,22.84,202104011335,9,30.0,48.0,0.0,74.0
lon,7.97,8.37,-4.78,202104011335,9,-17.0,-30.0,-40.0,60.0
vid,0.909977,0.956026,-4.82,202104011335,9,18.0,33.0,33.0,-62.0
dia,4.32,3.89,11.05,202104011335,9,12.0,21.0,8.0,152.0
loc,6.8,7.02,-3.13,202104011335,9,3.0,-19.0,-16.0,-49.0
key,0.0216,0.021822,-1.02,202104011335,9,33.0,15.0,8.0,232.0
ring,0.1935,0.205073,-5.64,202104011335,9,18.0,-5.0,15.0,58.0
meme,3194.0,3230.0,-1.11,202104011335,9,0.0,-13.0,33.0,1125.0
ast,0.576108,0.63496,-9.27,202104011335,9,47.0,195.0,67.0,27.0
tru,0.5073,0.5052,0.42,202104011335,9,67.0,75.0,38.0,1714.0
pro,0.809402,0.898262,-9.89,202104011335,9,13.0,22.0,18.0,0.0
game,0.379346,0.38466,-1.38,202104011335,9,43.0,18.0,18.0,576.0
any,2.84,2.95,-3.73,202104011335,9,-21.0,-2.0,-36.0,-43.0
pai,0.033928,0.031642,7.22,202104011335,9,0.0,32.0,83.0,-63.0
easy,23.56,26.41,-10.79,202104011335,9,0.0,17.0,-20.0,68.0
for,0.097905,0.093931,4.23,202104011335,9,5.0,-8.0,-11.0,104.0
met,3.01,2.96,1.69,202104011335,9,8.0,33.0,0.0,53.0
ost,0.040896,0.040342,1.37,202104011335,9,109.0,51.0,157.0,241.0
sha,0.010162,0.009011,12.77,202104011335,9,18.0,21.0,20.0,-49.0
pay,0.145,0.1519,-4.54,202104011335,9,-39.0,-46.0,-59.0,-79.0
block,3.34,3.59,-6.96,202104011335,9,12.0,-10.0,-26.0,-36.0
new,0.001223,0.001019,20.02,202104011335,9,-17.0,-16.0,2.0,-33.0
man,0.106149,0.106258,-0.1,202104011335,9,4.0,27.0,32.0,-53.0
act,0.0203,0.020799,-2.4,202104011335,9,27.0,30.0,38.0,-57.0
trade,0.683,0.755,-9.54,202104011335,9,0.0,71.0,-29.0,38.0
hot,0.026884,0.027554,-2.43,202104011335,9,-11.0,40.0,80.0,-20.0
ach,0.011903,0.013549,-12.15,202104011335,9,80.0,115.0,131.0,13.0
