btc,57912.2,58953.81,1.8,20213291837,-23,-21.0,-37.0,-6.0,51.0
eth,1780.51,1841.46,3.42,20213291837,-23,-11.0,-25.0,-21.0,-43.0
bnb,273.66,304.5,11.27,20213291837,-23,-43.0,-75.0,-81.0,-85.0
ada,1.21,1.22,0.83,20213291837,-23,56.0,74.0,150.0,748.0
xrp,0.55868,0.56596,1.3,20213291837,-23,-33.0,-37.0,8.0,159.0
uni,28.99,28.7,-1.0,20213291837,-23,30.0,4.0,-3.0,-79.0
ltc,193.93,197.57,1.88,20213291837,-23,-52.0,-65.0,-27.0,22.0
usdc,1.0,0.9998,-0.02,20213291837,-23,67.0,69.0,233.0,-29.0
fil,127.23,134.31,5.56,20213291837,-23,18.0,5.0,125.0,-52.0
doge,0.054103,0.055315,2.24,20213291837,-23,-25.0,-29.0,-43.0,80.0
cro,0.217753,0.217813,0.03,20213291837,-23,167.0,250.0,533.0,-41.0
sol,18.52,19.88,7.34,20213291837,-23,-60.0,-81.0,-78.0,-19.0
dai,1.0,1.0,0.0,20213291837,-23,-68.0,-78.0,-71.0,-91.0
one,0.207325,0.192745,-7.03,20213291837,-23,-37.0,-31.0,-22.0,-3.0
comp,378.68,405.82,7.17,20213291837,-23,-32.0,-34.0,-43.0,-1.0
ust,0.999,1.0,0.1,20213291837,-23,-42.0,-43.0,-29.0,-84.0
etc,12.33,12.9,4.62,20213291837,-23,-12.0,-63.0,-18.0,6.0
ont,1.57,1.62,3.18,20213291837,-23,-18.0,7.0,-30.0,26.0
ren,1.08,1.08,0.0,20213291837,-23,-33.0,-34.0,-37.0,68.0
fun,0.040353,0.04134,2.45,20213291837,-23,-17.0,-12.0,-33.0,-34.0
rep,36.72,44.14,20.21,20213291837,-23,-25.0,-36.0,-20.0,65.0
tel,0.007658,0.007182,-6.22,20213291837,-23,-18.0,-39.0,-48.0,-40.0
ant,9.49,11.72,23.5,20213291837,-23,-54.0,-55.0,22.0,-49.0
bal,52.8,56.61,7.22,20213291837,-23,-57.0,-55.0,-53.0,-87.0
kin,0.000232,0.000229,-1.29,20213291837,-23,-41.0,-50.0,-40.0,38.0
