btc,58045.39,58133.99,-0.15,0.0,14.0,47.0,14.0,202104062027,2
eth,2100.17,2116.14,-0.75,18.0,22.0,11.0,-11.0,202104062027,2
bnb,390.49,390.68,-0.05,0.0,11.0,24.0,285.0,202104062027,2
xrp,0.99118,0.95539,3.75,55.0,100.0,60.0,381.0,202104062027,2
dot,43.08,42.99,0.21,10.0,15.0,-12.0,-72.0,202104062027,2
uni,31.17,31.1,0.23,0.0,-5.0,27.0,-81.0,202104062027,2
link,33.53,33.68,-0.45,12.0,-5.0,-33.0,-50.0,202104062027,2
fil,167.65,166.49,0.7,33.0,30.0,29.0,146.0,202104062027,2
sol,23.34,24.11,-3.19,20.0,21.0,76.0,81.0,202104062027,2
cro,0.208439,0.207511,0.45,17.0,55.0,50.0,594.0,202104062027,2
dai,1.0,1.0,0.0,60.0,47.0,56.0,-19.0,202104062027,2
comp,485.76,488.84,-0.63,12.0,7.0,17.0,-55.0,202104062027,2
ust,1.0,1.0,0.0,16.0,16.0,2.0,29.0,202104062027,2
dent,0.017266,0.017523,-1.47,-7.0,11.0,-3.0,474.0,202104062027,2
uma,25.64,25.83,-0.74,14.0,5.0,0.0,329.0,202104062027,2
ont,1.89,1.86,1.61,7.0,21.0,38.0,-29.0,202104062027,2
one,0.143984,0.143032,0.67,33.0,72.0,49.0,173.0,202104062027,2
ren,1.11,1.11,0.0,16.0,59.0,19.0,65.0,202104062027,2
win,0.002182,0.002257,-3.32,-15.0,-11.0,-30.0,-20.0,202104062027,2
kin,0.000387,0.000391,-1.02,32.0,52.0,35.0,132.0,202104062027,2
ant,13.68,13.16,3.95,0.0,22.0,-7.0,-78.0,202104062027,2
fun,0.047316,0.04756,-0.51,38.0,46.0,39.0,220.0,202104062027,2
rep,43.26,42.97,0.67,13.0,6.0,10.0,412.0,202104062027,2
bal,58.01,58.07,-0.1,26.0,7.0,25.0,-37.0,202104062027,2
orn,18.19,17.89,1.68,33.0,89.0,62.0,6.0,202104062027,2
tel,0.007309,0.007315,-0.08,-38.0,-45.0,-45.0,-75.0,202104062027,2
trac,0.819715,0.826664,-0.84,-6.0,4.0,-6.0,28.0,202104062027,2
ark,2.27,2.28,-0.44,17.0,16.0,10.0,71.0,202104062027,2
rif,0.374742,0.377905,-0.84,14.0,26.0,0.0,-80.0,202104062027,2
anc,4.96,4.92,0.81,4.0,11.0,15.0,-45.0,202104062027,2
ray,9.4,9.5,-1.05,25.0,38.0,200.0,-31.0,202104062027,2
sys,0.377004,0.37439,0.7,-18.0,-32.0,-26.0,35.0,202104062027,2
data,0.249589,0.279651,-10.75,11.0,80.0,23.0,-40.0,202104062027,2
spi,216.0,223.5,-3.36,88.0,140.0,112.0,-84.0,202104062027,2
lon,7.11,7.14,-0.42,44.0,66.0,83.0,1743.0,202104062027,2
rly,1.07,1.08,-0.93,0.0,-12.0,40.0,262.0,202104062027,2
dia,4.66,4.63,0.65,17.0,15.0,33.0,103.0,202104062027,2
vid,0.823227,0.797679,3.2,27.0,47.0,38.0,55.0,202104062027,2
key,0.025283,0.024828,1.83,114.0,50.0,100.0,164.0,202104062027,2
ring,0.227486,0.220983,2.94,25.0,7.0,61.0,170.0,202104062027,2
loc,6.89,5.4,27.59,20.0,43.0,18.0,-82.0,202104062027,2
ast,0.5306,0.5352,-0.86,17.0,-4.0,-9.0,-23.0,202104062027,2
pai,0.04497,0.04753,-5.39,-25.0,-23.0,-32.0,423.0,202104062027,2
tru,0.4737,0.4688,1.05,69.0,74.0,69.0,219.0,202104062027,2
pro,0.804657,0.804109,0.07,15.0,3.0,17.0,-4.0,202104062027,2
any,2.79,2.8,-0.36,0.0,2.0,-16.0,117.0,202104062027,2
polk,2.24,2.22,0.9,12.0,12.0,-45.0,-85.0,202104062027,2
game,0.362464,0.359766,0.75,15.0,23.0,27.0,125.0,202104062027,2
sha,0.014869,0.01416,5.01,57.0,60.0,33.0,375.0,202104062027,2
met,3.3,3.28,0.61,40.0,3.0,40.0,209.0,202104062027,2
ost,0.049361,0.049991,-1.26,14.0,30.0,29.0,40.0,202104062027,2
for,0.081397,0.081298,0.12,18.0,19.0,14.0,-44.0,202104062027,2
pay,0.1619,0.1618,0.06,0.0,0.0,25.0,-80.0,202104062027,2
hit,0.000538,0.000589,-8.66,55.0,69.0,69.0,181.0,202104062027,2
new,0.001487,0.001376,8.07,11.0,14.0,2.0,62.0,202104062027,2
ach,0.015679,0.015238,2.89,-12.0,5.0,-15.0,-11.0,202104062027,2
block,3.27,3.27,0.0,21.0,34.0,19.0,-79.0,202104062027,2
act,0.024575,0.024478,0.4,32.0,41.0,23.0,-24.0,202104062027,2
smart,0.015511,0.016322,-4.97,-14.0,-4.0,-4.0,239.0,202104062027,2
btc,58133.99,57862.23,0.47,-6.0,-3.0,-17.0,-56.0,202104062251,-2025
eth,2116.14,2068.5,2.3,-17.0,-29.0,-16.0,16.0,202104062251,-2025
bnb,390.68,381.14,2.5,67.0,21.0,55.0,750.0,202104062251,-2025
xrp,0.95539,0.92301,3.51,-8.0,-13.0,0.0,-71.0,202104062251,-2025
dot,42.99,42.92,0.16,-17.0,-19.0,14.0,242.0,202104062251,-2025
